AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_1,Quat_2,Quat_3,Quat_4
176.8302,65270.3732,0.62249,8.79869,5.88255,0.33659,0.20097,0.19487,5.4,-5.88,-20.1,53.560848,-0.775107,20.182758,0.8794426441351515,0.4446499,0.07300177,0.15342048
176.8496,65270.3942,1.00556,9.21528,5.27682,0.2865,0.1576,0.09407,5.4,-5.52,-19.86,53.996696,-0.880643,20.661411,0.8771751555818632,0.44782031,0.07467034,0.15634915
176.8881,65270.4143,0.96247,9.27753,5.63356,0.19242,0.19181,-0.01649,5.64,-5.4,-19.98,54.345066,-0.893775,20.934422,0.8754515288937712,0.4503189,0.07613893,0.15811506
176.8949,65270.4353,0.29209,9.13388,5.81312,0.14905,0.30116,-0.06414,5.7,-5.64,-19.86,54.598,-0.656168,20.990257,0.874222923148918,0.45188075,0.07853648,0.15927991
176.9212,65270.4552,-0.21069,8.99502,5.79876,0.09896,0.27428,-0.01038,5.64,-5.52,-19.8,54.801716,-0.240654,20.973866,0.8731529513922558,0.4528642,0.08193041,0.16064043
176.931,65270.4752,-0.23224,9.30866,5.79157,0.06536,0.35675,0.09835,5.88,-5.16,-19.74,54.938934,0.053734,21.072634,0.8722572709439234,0.45342225,0.08475733,0.16245526
176.9614,65270.4952,0.02634,9.63906,5.00149,0.01222,0.35613,0.11668,5.82,-4.74,-19.44,55.07679,0.27382,21.356155,0.8711396855932803,0.45394298,0.08774969,0.16538262
176.9669,65270.5152,0.69192,9.90002,3.93607,-0.21441,0.07819,0.00367,5.52,-4.74,-19.62,55.22876,0.383844,21.675745,0.8699855190949456,0.45469001,0.09007026,0.16813548
176.9867,65270.5352,0.15562,8.97107,6.19859,-0.49358,-0.35308,-0.16738,5.4,-4.92,-19.86,55.00425,0.339885,21.646061,0.8709547231706949,0.45307124,0.08929522,0.16790082
177.0086,65270.5552,-0.55306,7.35738,9.68694,-0.41661,-0.07575,-0.12889,5.04,-5.28,-19.86,54.406178,0.213277,21.312872,0.8738941494433027,0.44895491,0.08616178,0.1653017
177.0273,65270.5752,-1.22823,7.01022,8.93516,0.04093,0.36835,-0.01527,4.8,-5.64,-19.86,53.922371,0.494218,21.065626,0.8759300290820832,0.44504049,0.08665697,0.1648518
177.0466,65270.5952,-1.48441,7.07487,5.95917,0.24984,0.17287,0.16066,5.04,-5.28,-19.74,53.929764,0.998908,20.97785,0.8756384980839214,0.44443595,0.09018386,0.16613482
177.0671,65270.6152,-0.76375,7.38132,5.37259,0.10507,-0.09713,0.2926,5.28,-5.22,-19.86,54.10358,0.916499,21.244022,0.8746366527143398,0.44567528,0.09083013,0.1677324
177.0868,65270.6353,-0.34237,7.52498,6.4404,0.02993,0.05192,0.25168,5.52,-5.34,-20.1,54.096607,0.474716,21.705462,0.8743319278001078,0.44590962,0.08924395,0.16953999
177.1118,65270.6552,-0.27054,7.51061,5.83706,0.07147,0.25412,0.13867,6.06,-4.98,-20.1,54.072598,0.342821,22.076065,0.8739764453543603,0.44563356,0.08964436,0.17187144
177.1405,65270.6752,-0.45011,7.42203,4.90093,-0.01344,0.12889,0.05864,6.3,-5.46,-20.16,54.107178,0.506821,22.276985,0.8734085955826603,0.44549087,0.09172719,0.17401561
177.1499,65270.6953,-0.5387,7.20894,5.60722,-0.13683,-0.02016,0.03665,6.48,-5.64,-19.98,54.024311,0.588032,22.372066,0.8735214517913931,0.44465849,0.09259237,0.1751164
177.1796,65270.7152,-0.5794,6.98628,6.42125,-0.09896,0.04948,0.03421,6.78,-5.46,-19.86,53.805744,0.611616,22.435925,0.8742544917316253,0.44290218,0.09269371,0.17585397
177.1967,65270.7352,-0.57461,6.88812,6.18422,0.00916,0.04154,0.05681,6.78,-5.94,-20.22,53.646526,0.712821,22.520638,0.8746590605114829,0.441461,0.09355482,0.17700624
177.2178,65270.7562,-0.2897,6.98149,6.17943,0.02627,0.12523,0.12339,6.78,-5.64,-20.58,53.584843,0.727397,22.696915,0.8746123468918774,0.44082254,0.09425202,0.17845248
177.2306,65270.7763,0.02155,7.35499,6.00945,0.04459,0.31032,0.10629,6.84,-5.52,-20.82,53.544655,0.772732,22.97094,0.8743005458612197,0.44021752,0.09559052,0.18074718
177.2547,65270.7962,-0.08859,7.52976,5.09726,0.12339,0.37263,0.02688,6.78,-5.4,-21.18,53.588329,1.047568,23.177698,0.8735705009708981,0.43993932,0.09854726,0.18334779
177.2787,65270.8162,-0.34716,7.42442,4.06057,0.15394,0.1967,-0.01283,6.84,-4.92,-21.42,53.748783,1.432248,23.222126,0.872540827611914,0.44050732,0.10189324,0.18505019
177.292,65270.8363,-0.72544,7.31429,4.02944,0.11545,0.01955,0.01527,7.02,-5.1,-21.06,53.94104,1.660038,23.167974,0.8716758046520104,0.4416551,0.10370914,0.18538198
177.307,65270.8562,-0.73741,7.54174,4.41251,0.05131,-0.07086,0.04398,7.2,-5.04,-21.42,54.300804,1.975344,22.944263,0.8703406970112253,0.44409403,0.10577764,0.18465821
177.3291,65270.8762,-0.52194,7.66145,5.42287,-0.04948,-0.00183,0.09468,7.26,-5.34,-21.3,54.463604,2.087912,22.835453,0.8697709253997742,0.4452543,0.1064495,0.18416202
177.3488,65270.8963,-0.08619,8.18578,6.02381,0.02932,0.13011,0.06658,7.2,-5.94,-20.7,54.465149,2.086763,22.962408,0.8695613818661806,0.44514966,0.10693625,0.18512002
177.3667,65270.9162,-0.22984,8.48026,5.3271,0.20953,0.06658,-0.02199,7.02,-6.18,-21.12,54.640438,2.252709,23.021797,0.8686170075333282,0.44615984,0.10868378,0.18610139
177.389,65270.9371,-0.53151,8.32464,4.70939,0.23091,-0.11179,-0.05742,7.32,-6.3,-20.88,55.078156,2.486757,22.841513,0.8669474941523544,0.44928193,0.11038987,0.18536954
177.4071,65270.9572,-0.64165,8.30549,5.41808,0.1179,-0.15882,-0.03604,7.44,-6.3,-20.88,55.325771,2.453022,22.737532,0.8661582673248885,0.45131749,0.1100833,0.18429337
177.4354,65270.9772,-0.30885,8.34619,6.06691,0.0672,0.03176,-0.04337,7.74,-6.24,-21.18,55.446686,2.406918,22.68959,0.8657949204194288,0.4523553,0.10971955,0.18367215
177.4535,65270.9972,-0.13647,8.59518,5.51624,0.1069,0.15272,-0.06903,8.1,-6.06,-20.7,55.568691,2.618931,22.619867,0.865212275706693,0.45300823,0.11121982,0.18390599
177.4688,65271.0172,-0.43574,8.58082,4.56574,0.13928,-0.02871,-0.09102,7.92,-6.12,-20.28,55.840252,2.969929,22.481741,0.8639941304898835,0.45463973,0.11370416,0.18408754
177.4896,65271.0382,-0.60813,8.69335,4.26407,0.08919,-0.35797,-0.04093,8.04,-6.54,-20.52,56.303967,3.13724,22.250292,0.8623140976974886,0.45811516,0.11468546,0.18273517
177.5107,65271.0582,-0.50518,9.05008,5.27203,-0.05681,-0.41844,-0.05376,7.8,-6.42,-20.4,56.636517,2.931426,22.097404,0.8614010572544298,0.46110842,0.1129801,0.18056229
177.5298,65271.0783,-0.34237,9.18655,5.96874,-0.22297,-0.06842,-0.06658,7.86,-6.6,-20.76,56.557358,2.648293,22.04117,0.8620895783978592,0.46100917,0.11051606,0.17904833
177.5504,65271.0993,-0.22266,9.13627,5.9879,-0.35858,0.05253,-0.09529,7.74,-6.42,-20.64,56.250648,2.767957,21.966547,0.8633426227731154,0.4585737,0.11069684,0.17915325
177.5705,65271.1192,-0.13168,9.09797,5.97114,-0.35797,-0.10324,-0.12217,7.98,-6.06,-20.28,55.849316,2.94256,21.879944,0.8649388083838725,0.45534229,0.11112077,0.17943364
177.5942,65271.1392,-0.19632,8.49942,6.27041,-0.27245,-0.37935,-0.10446,8.22,-6.36,-20.4,55.469059,2.930571,21.759832,0.8666729661435004,0.45258883,0.11003809,0.1786979
177.6145,65271.1593,0.1245,8.07564,7.07008,-0.15944,-0.58093,-0.06475,7.98,-5.82,-20.64,55.17551,2.548432,21.727573,0.8682620621956947,0.45097974,0.1066182,0.17711811
177.6346,65271.1792,0.33279,7.83143,7.80031,-0.05864,-0.45265,-0.07208,8.1,-6.12,-21.42,54.968719,1.960452,21.742315,0.8695995499361877,0.45029554,0.10193209,0.17504399
177.6601,65271.2002,0.42856,7.61117,8.0948,0.02382,-0.08369,-0.09346,7.5,-5.88,-21.6,54.784416,1.571598,21.757092,0.8706494946476417,0.44947061,0.09877934,0.17374772
177.6736,65271.2213,0.27773,7.67342,6.85699,0.08308,0.18937,-0.14966,7.2,-5.94,-22.02,54.679401,1.683501,21.665241,0.8711079182788872,0.44857997,0.09912249,0.17355615
177.6934,65271.2412,-0.09337,7.52498,5.4492,0.135,0.17471,-0.17349,7.5,-6.12,-22.08,54.690098,2.109252,21.446384,0.8710242958729199,0.44820833,0.10151725,0.17355177
177.7214,65271.2622,-0.49321,7.35259,4.32872,0.0507,-0.07391,-0.15821,7.5,-6.42,-22.2,54.797955,2.54156,21.150789,0.8706555980283007,0.4486424,0.10379165,0.17293386
177.7357,65271.2822,-0.67516,7.23528,4.80037,-0.13561,-0.34025,-0.06292,7.8,-6.36,-22.8,54.786854,2.609592,20.923569,0.8709797159694229,0.44866088,0.10340431,0.17147973
177.7568,65271.3023,-0.24181,7.28795,6.81629,-0.19853,-0.42394,0.01038,7.62,-6.18,-22.44,54.552197,2.222715,20.915009,0.8722674146832208,0.44745299,0.10011749,0.1700349
177.7781,65271.3222,0.11013,7.35978,7.44597,-0.07086,-0.10018,0.04215,7.02,-6.54,-22.68,54.247986,1.753711,21.052614,0.8736667912990084,0.44570434,0.09667163,0.16943605
177.7945,65271.3422,-0.03112,7.61835,6.12916,0.00794,0.01955,-0.01466,6.72,-5.94,-22.8,54.115749,1.62701,21.171017,0.874117345016185,0.44478109,0.09598486,0.16992809
177.8141,65271.3623,-0.08619,7.50103,5.0781,0.05803,0.04276,0.00916,6.42,-6.42,-22.38,54.103664,1.662619,21.198631,0.8740938458463159,0.44461265,0.09634708,0.17028441
177.8335,65271.3822,-0.08859,7.43878,4.4987,0.13439,-0.09896,0.0,6.48,-6.54,-22.92,54.184681,1.654528,21.22961,0.8737367387486842,0.44521812,0.09651688,0.17043893
177.8604,65271.4022,0.01437,7.25204,4.0462,0.14661,-0.20647,0.00244,6.48,-6.72,-22.74,54.358032,1.507738,21.228052,0.8731805607094694,0.4467622,0.09563058,0.16974698
177.8815,65271.4223,0.07901,7.20655,3.79242,0.02505,-0.25473,0.00855,6.36,-7.56,-22.26,54.535965,1.250081,21.248547,0.8726622948579893,0.44848442,0.09399392,0.16878207
177.896,65271.4422,0.48363,7.40766,4.47716,-0.15333,-0.18387,0.02871,6.78,-7.56,-22.44,54.566631,0.898729,21.346436,0.87268218552343,0.4491556,0.09174443,0.16813093
177.9287,65271.4622,0.51715,7.6806,5.1619,-0.21136,-0.02443,-0.03726,6.72,-7.44,-22.26,54.409546,0.653341,21.484238,0.8732928510569963,0.44820809,0.09019228,0.16832842
177.9384,65271.4822,0.41899,7.71891,5.22654,-0.15638,0.05925,-0.04398,6.9,-7.44,-22.44,54.213268,0.662773,21.533726,0.8739822716752318,0.44665718,0.09017743,0.16887979
177.9577,65271.5022,0.08619,7.87453,5.42766,0.05864,-0.1124,-0.03604,6.72,-7.02,-22.74,54.259724,0.523403,21.714457,0.8736429322779988,0.44707566,0.0898862,0.16968162
177.9771,65271.5222,0.30406,8.1355,5.33428,0.09468,-0.03604,0.00916,6.24,-6.9,-22.62,54.50848,0.220391,21.893339,0.8726387960106632,0.44928166,0.08863903,0.16967806
177.992,65271.5422,0.36871,8.72447,5.23851,0.00061,0.13683,0.0,6.18,-6.96,-22.74,54.7976,-0.031212,22.143152,0.87132494242865,0.45166269,0.0881336,0.17037056
178.0121,65271.5622,-0.02873,8.8777,5.4109,0.02749,0.08491,-0.09713,6.24,-6.84,-22.98,55.018837,-0.002779,22.247425,0.8702741405857303,0.4532209,0.08909132,0.17110369
178.0318,65271.5822,-0.29928,8.22169,5.87777,0.02993,0.09102,-0.06842,6.3,-6.9,-22.98,55.13879,0.207165,22.086063,0.8698753824774174,0.45394504,0.09022463,0.17061722
178.0563,65271.6022,-0.08619,8.34619,6.12916,0.10018,0.07453,-0.00305,6.54,-7.2,-23.4,55.2057,0.364881,22.018572,0.8695853855559562,0.45427167,0.0912525,0.17067949
178.0778,65271.6223,-0.09098,8.53533,6.18183,0.21441,-0.01649,0.0391,6.78,-7.44,-23.28,55.350815,0.42286,22.043076,0.868925076543618,0.45526725,0.09200198,0.17098707
178.095,65271.6422,0.15323,8.7532,6.2776,0.20953,0.18387,0.05864,6.6,-7.32,-23.04,55.588867,0.332687,22.17874,0.8678448195028032,0.45709819,0.09220818,0.17147672
178.1145,65271.6622,0.27533,9.18895,5.01346,0.07575,0.45082,0.0391,7.02,-7.62,-22.86,55.85181,0.478189,22.371624,0.8663826985771529,0.45871323,0.09446803,0.17331758
178.138,65271.6823,-0.05028,9.51456,4.73094,-0.08552,0.33964,0.01772,7.14,-7.5,-22.62,56.095764,0.814458,22.574194,0.8648092852884571,0.45987546,0.09818089,0.17601129
178.1617,65271.7022,-0.19154,9.47625,5.02304,-0.1741,0.17654,0.01588,7.08,-7.8,-22.68,56.034546,1.106292,22.674583,0.8646478888000233,0.45887488,0.10069516,0.17798415
178.1775,65271.7222,-0.18675,9.29908,5.02304,-0.30543,-0.02993,0.00855,7.5,-7.68,-22.56,55.902359,1.22734,22.752626,0.8649521751107684,0.45761737,0.10172551,0.17915356
178.1946,65271.7423,-0.4549,8.68138,6.57208,-0.48381,-0.34941,0.05498,7.2,-7.56,-22.74,55.52166,1.081949,22.842432,0.8664672926604838,0.45488349,0.10041957,0.17953092
178.2137,65271.7622,-0.39025,8.1738,9.01417,-0.31887,-0.50213,0.10507,6.78,-7.56,-22.86,54.968056,0.518356,23.020344,0.8688731029820975,0.45141476,0.09602014,0.17906529
178.2377,65271.7822,-0.59616,7.63511,9.36133,0.04948,-0.23457,0.10568,6.84,-7.32,-22.86,54.56871,-0.123373,23.203428,0.8706835105922357,0.44923344,0.09125157,0.17824896
178.254,65271.8023,-0.87628,6.96952,7.19697,0.18692,0.23152,0.23518,6.66,-7.86,-23.16,54.476215,-0.312699,23.380541,0.8709193546052661,0.44868553,0.09036124,0.17892909
178.2886,65271.8222,-0.88346,7.25204,4.5825,0.06964,0.16066,0.31093,7.2,-7.92,-23.58,54.560856,-0.289046,23.807995,0.8698961618347347,0.44894999,0.09235021,0.18219773
178.2966,65271.8422,-0.87628,7.08444,5.24809,-0.09774,-0.21319,0.41478,7.5,-7.98,-24.0,54.497814,-0.553678,24.381395,0.8694355306926962,0.4484342,0.09248407,0.18556757
178.3183,65271.8632,-0.2897,7.40527,7.66384,-0.03604,-0.22358,0.45204,7.74,-7.74,-24.36,54.213356,-1.393942,25.167866,0.8699195203495732,0.44702914,0.08869668,0.18851492
178.3355,65271.8833,0.26576,7.77397,7.61356,0.10751,0.09102,0.37202,7.74,-7.44,-24.36,54.017593,-2.090881,25.964632,0.8698808534990633,0.44609767,0.08616289,0.19204199
178.3543,65271.9032,0.44532,7.92002,6.62715,0.05864,0.16982,0.21197,7.32,-7.26,-24.3,53.984608,-2.379638,26.615908,0.869122044001993,0.44584677,0.08644568,0.19589455
178.3746,65271.9232,0.23942,7.50582,6.51462,-0.01894,0.25534,0.09896,6.9,-7.14,-24.42,53.887936,-2.387798,26.959608,0.8689051264775497,0.44487047,0.08753773,0.19857314
178.3977,65271.9432,-0.05746,7.29513,6.21535,0.01955,0.19975,0.04093,6.96,-7.26,-24.48,53.749851,-2.157908,27.073034,0.8690552729256008,0.44334054,0.08945917,0.20047233
178.4239,65271.9632,-0.13886,7.04374,5.67905,0.14233,0.08369,0.05559,7.14,-7.26,-24.78,53.713814,-1.959837,27.111582,0.8689686458606577,0.44269058,0.09104207,0.20156856
178.4401,65271.9832,0.16281,7.36696,5.30555,0.1631,0.01038,0.06414,7.38,-7.26,-24.78,53.835545,-1.961193,27.215372,0.8683237389312184,0.44352916,0.09166361,0.20222154
178.4556,65272.0032,0.3711,7.50343,5.03979,0.15699,0.06964,0.00428,7.68,-7.44,-24.84,53.996506,-2.015445,27.334198,0.8675436039069357,0.44474378,0.09201918,0.20274007
178.4748,65272.0232,0.30885,7.57047,4.87459,0.11606,0.17349,-0.07941,7.86,-7.56,-25.14,54.164108,-1.897947,27.344007,0.8667905665361546,0.44579065,0.09326524,0.20309211
178.4947,65272.0432,0.1245,7.56568,4.59687,0.08369,0.22969,-0.15699,7.8,-7.68,-25.14,54.288868,-1.52426,27.191135,0.8662746727332816,0.44619414,0.09573169,0.2032595
178.5149,65272.0632,-0.50757,7.22331,4.25928,0.08369,0.1576,-0.15944,7.68,-7.86,-25.2,54.411388,-0.997475,26.875067,0.8659154523205973,0.44645244,0.09870963,0.20279807
178.5375,65272.0832,-0.97683,6.92403,4.49631,0.04215,-0.02199,0.00794,7.38,-8.1,-24.84,54.519432,-0.60431,26.591322,0.8656561221718799,0.44681972,0.10077095,0.20208125
178.5597,65272.1043,-0.54348,7.30232,5.40611,0.07819,-0.10079,0.16677,7.8,-8.34,-25.08,54.588612,-0.697756,26.638411,0.8653865561514031,0.447465,0.10037392,0.20200559
178.5783,65272.1242,0.25379,7.98945,5.4085,0.14783,0.02688,0.19303,7.68,-8.4,-25.26,54.703411,-1.030644,26.991564,0.8646065849600898,0.44861066,0.09945165,0.20325673
178.5984,65272.1442,0.49081,8.57842,5.01585,0.14539,0.04581,0.06231,7.92,-8.76,-25.68,54.986012,-1.197095,27.275484,0.8631471165371787,0.45078528,0.0998353,0.20445684
178.618,65272.1643,0.14126,8.4635,4.69982,0.10385,-0.00733,-0.02871,8.1,-8.22,-26.28,55.352619,-1.155639,27.330198,0.8615805314149926,0.45341498,0.10104705,0.20465419
178.6396,65272.1862,0.03831,8.53533,5.08528,-0.00611,-0.09102,-0.10934,7.44,-8.22,-25.86,55.666626,-1.078729,27.183922,0.8605384864306781,0.45576102,0.10162816,0.20353654
178.6597,65272.2062,-0.01915,8.35337,5.58567,-0.11423,0.03787,-0.13622,7.92,-8.1,-25.68,55.753239,-0.905487,26.867985,0.8606013939835359,0.45638415,0.1018309,0.20176525
178.6817,65272.2272,-0.40941,8.24563,6.29436,-0.08613,0.08247,-0.11423,7.86,-7.8,-25.62,55.640568,-0.529675,26.504246,0.8613498310740831,0.45520416,0.10300428,0.20063838
178.7092,65272.2471,-0.1652,8.40604,6.11719,0.05742,0.05315,-0.03054,8.04,-8.22,-25.08,55.578743,-0.214916,26.250689,0.8617531676295489,0.45441869,0.10425472,0.20004021
178.7315,65272.2672,-0.06943,8.74841,5.43723,0.19426,-0.13928,-0.00855,7.56,-7.8,-25.38,55.698708,-0.105223,26.177551,0.8613050515226874,0.45519572,0.1049998,0.19981368
178.7485,65272.2882,0.06704,9.25598,4.20661,0.13317,-0.31765,-0.04215,7.14,-8.1,-25.38,56.168747,-0.266991,26.074026,0.8597598628153266,0.45909938,0.1041939,0.19795042
178.7597,65272.3092,0.29928,9.086,4.26168,-0.36408,-0.27917,-0.07391,6.6,-8.04,-25.38,56.620094,-0.547941,25.910017,0.8584835759865279,0.46310991,0.10221468,0.19515973
178.7798,65272.3292,0.52433,8.70771,6.19141,-0.70005,-0.2138,-0.12034,6.24,-7.8,-25.68,56.121326,-0.706423,25.666082,0.8610354545477767,0.45985562,0.09917617,0.1931705
178.8009,65272.3493,0.57461,8.31746,7.89847,-0.61514,-0.24007,-0.15088,6.42,-8.04,-25.98,55.31918,-0.74317,25.307411,0.8648500408178622,0.4541913,0.09608369,0.19108269
178.8235,65272.3692,0.46208,7.99663,8.54491,-0.38485,-0.41233,-0.1295,6.18,-7.92,-26.22,54.623886,-0.839075,24.959763,0.8682303572983068,0.44938728,0.0927978,0.18872119
178.8441,65272.3892,0.63686,7.67581,9.0429,-0.08919,-0.41356,-0.08002,6.42,-7.92,-25.98,54.100864,-1.203393,24.700706,0.8709696474814993,0.44622612,0.08812973,0.18581516
178.8641,65272.4093,0.84994,7.56807,7.99185,0.11973,-0.21075,-0.07269,6.3,-7.56,-26.04,53.840279,-1.592015,24.596621,0.8724326653600488,0.44495419,0.08432393,0.1837566
178.8855,65272.4292,0.88825,7.54652,6.89291,0.20769,-0.08247,-0.09957,6.3,-7.5,-25.74,53.796749,-1.814608,24.529797,0.8728681487736106,0.44502804,0.08229478,0.1824248
178.911,65272.449,0.52433,7.15627,5.80115,0.16005,0.1967,-0.0843,6.18,-7.32,-25.2,53.863647,-1.792786,24.403402,0.8727967081771814,0.44559181,0.08208416,0.18148288
178.9191,65272.4692,0.14605,7.15148,4.96079,0.15577,0.15149,-0.05864,5.7,-7.44,-25.14,53.958656,-1.510472,24.293901,0.8724005762890196,0.44594499,0.08396912,0.18165761
178.939,65272.4892,0.02873,7.34302,4.60405,0.10446,-0.19914,0.01772,5.52,-7.44,-25.14,54.102142,-1.384577,24.197273,0.8719078704924015,0.44690576,0.08479206,0.18127938
178.9604,65272.5092,0.7015,7.54413,5.47315,0.01833,-0.36224,0.05192,5.4,-7.14,-25.26,54.180523,-1.776127,24.23329,0.8718335677151505,0.44809136,0.08208559,0.17995088
178.9792,65272.5292,1.11809,7.76679,6.41646,-0.06842,-0.31948,0.00428,5.1,-7.2,-25.44,54.132439,-2.321474,24.302921,0.8722912734330589,0.44853082,0.07812591,0.17839389
179.0001,65272.5492,1.17076,7.83862,6.88333,-0.02871,-0.03848,-0.07758,5.34,-6.9,-25.92,53.993099,-2.688565,24.283035,0.8731025379001521,0.44805717,0.07501281,0.17694578
179.022,65272.5703,0.84994,7.92481,6.00226,0.08613,0.06353,-0.18815,5.4,-6.78,-25.92,53.940338,-2.620259,24.106825,0.8735314340849515,0.44766709,0.07475398,0.17592286
179.0433,65272.5912,0.5387,7.60159,5.03979,0.10568,0.06903,-0.23335,5.16,-6.9,-25.68,54.057053,-2.264497,23.69162,0.8734830634109884,0.44828269,0.07604028,0.17403403
179.0637,65272.6112,0.01676,7.35259,5.2433,0.10568,-0.00977,-0.21808,4.86,-7.02,-25.68,54.171806,-1.890303,23.208721,0.8735187327686232,0.44891241,0.07719149,0.17170948
179.0822,65272.6312,-0.14126,7.22091,5.1595,0.17837,0.05559,-0.15211,5.16,-7.02,-25.56,54.311035,-1.587858,22.751263,0.8734552186200393,0.44982997,0.07792661,0.16928208
179.1055,65272.6513,-0.15562,7.27837,4.66391,0.18204,0.04459,-0.09774,5.28,-7.2,-25.38,54.525528,-1.316368,22.427729,0.8729098635292424,0.45128259,0.07905993,0.16769592
179.126,65272.6712,-0.15083,7.40766,4.2138,0.11668,0.04643,-0.06292,5.46,-7.32,-25.02,54.732071,-1.135193,22.214041,0.8722878041081539,0.45273593,0.07991528,0.16660646
179.1454,65272.6912,-0.33279,7.51061,4.01508,0.0391,0.0452,-0.02749,5.7,-7.08,-24.96,54.887142,-0.969756,22.052876,0.8717964827006861,0.45378682,0.080773,0.165904
179.1647,65272.7113,-0.34955,7.6806,4.39336,-0.011,-0.1124,0.04398,5.58,-7.2,-25.44,54.976299,-0.900348,21.97547,0.8715082708762716,0.45441812,0.08112887,0.1655162
179.185,65272.7312,-0.08619,7.94396,5.39414,-0.00672,-0.10324,0.08858,5.4,-7.44,-25.8,55.15794,-0.969704,21.91033,0.8709338549025637,0.45594278,0.08061621,0.16459474
179.204,65272.7522,0.2873,8.46111,5.81791,0.0171,0.10324,0.08308,5.52,-7.44,-26.04,55.258904,-1.131997,21.998459,0.8705215249873275,0.45687991,0.07988639,0.16453324
179.2262,65272.7722,0.09337,8.42759,5.39414,0.03299,0.27184,0.06903,5.4,-8.1,-26.58,55.378372,-1.045487,22.064425,0.8698925151681187,0.4576146,0.08098751,0.16527829
179.2438,65272.7922,-0.0431,8.588,4.88417,0.08308,0.27,0.08063,5.1,-8.1,-25.8,55.600368,-0.788834,22.113125,0.8687553639001805,0.45888945,0.08346484,0.16648787
179.2678,65272.8122,0.11013,8.56645,4.95121,0.13011,0.1741,0.14539,4.98,-7.92,-25.68,55.91412,-0.65091,22.206133,0.8672647562224388,0.46099347,0.08535589,0.16748503
179.2841,65272.8322,0.36871,8.81545,5.49469,0.17104,0.19364,0.15088,4.86,-7.98,-25.62,56.220448,-0.761356,22.459753,0.8657455741512865,0.46327916,0.08600807,0.16869983
179.3075,65272.8522,0.7015,9.14106,5.36062,0.22113,0.26145,0.1124,5.22,-7.8,-25.26,56.584332,-0.929781,22.802128,0.8638986923935018,0.46601221,0.08668516,0.17028609
179.3274,65272.8722,0.75417,9.18416,4.82432,0.19303,0.2755,0.0281,5.58,-8.52,-25.68,56.893589,-0.831193,22.964043,0.8623285227329673,0.46806678,0.08856837,0.17163523
179.3452,65272.8922,0.40941,9.14585,5.35822,0.10996,0.25534,-0.01161,5.88,-8.88,-24.96,57.127605,-0.636231,22.98778,0.86118778618701,0.46951294,0.09049518,0.17240597
179.3674,65272.9122,0.18675,9.18895,5.40132,0.08491,0.35186,-0.05009,5.64,-9.3,-24.9,57.290005,-0.32301,22.946575,0.8603353421920132,0.47029233,0.09292949,0.17324068
179.3863,65272.9323,-0.3304,9.17458,5.25048,-0.0055,0.39645,-0.00977,5.64,-9.12,-24.66,57.398788,0.15209,22.802176,0.8597161213722279,0.47050768,0.09606788,0.17401631
179.4038,65272.9522,-0.38786,9.38048,4.96557,-0.07697,0.40195,0.06964,5.58,-8.52,-24.18,57.417488,0.59839,22.763063,0.8593183495866288,0.4700008,0.09928303,0.17553946
179.423,65272.9722,-0.09098,9.64624,4.8315,-0.14478,0.21258,0.08796,6.3,-8.94,-24.48,57.386684,0.859086,22.860952,0.8590659450297865,0.4692823,0.10159307,0.17736593
