AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,Accuracy
211.2191,65304.7689,-0.7829,8.99023,4.24013,3
211.2437,65304.7889,-0.62489,9.38766,3.78044,3
211.2657,65304.8089,-0.55306,9.663,3.66073,3
211.2825,65304.8289,0.0431,9.59835,4.8315,3
211.2987,65304.8489,0.88346,9.13148,8.25281,3
211.3189,65304.8688,0.62728,8.5904,9.70849,3
211.3389,65304.8889,0.00479,7.98466,8.33422,3
211.3589,65304.9089,-0.36392,7.78594,5.87777,3
211.3809,65304.9289,-0.69911,8.05888,4.18746,3
211.3997,65304.9489,-0.55067,8.0517,4.26647,3
211.4189,65304.9689,-0.93374,7.65426,6.03818,3
211.439,65304.9889,-1.19471,7.32626,6.78277,3
211.4603,65305.0089,-1.15879,7.31907,6.36379,3
211.48,65305.0289,-0.85473,7.48427,6.23211,3
211.5025,65305.0489,-0.83797,7.45315,6.05733,3
211.5204,65305.0689,-1.18992,7.36456,5.96635,3
211.5401,65305.0889,-1.62327,7.01501,6.17465,3
211.5708,65305.1089,-1.92494,6.85221,6.21774,3
211.5824,65305.1289,-1.88663,7.34302,6.34703,3
211.608,65305.1489,-1.97522,7.06768,5.88255,3
211.6228,65305.1687,-2.2314,6.84981,7.07965,3
211.6472,65305.1889,-1.80044,6.99346,6.68461,3
211.6617,65305.2089,-2.01592,7.01741,6.97431,3
211.682,65305.2289,-2.13563,6.63673,7.10838,3
211.7021,65305.2489,-2.27449,6.58884,6.64391,3
211.7204,65305.2689,-2.4349,6.43083,7.02698,3
211.7395,65305.2889,-2.14042,6.27999,7.44836,3
211.7618,65305.3089,-2.01352,6.41885,7.75003,3
211.785,65305.3289,-1.64721,6.42364,7.28556,3
211.8028,65305.3489,-0.85473,6.75644,7.66623,3
211.8249,65305.3689,-0.03831,6.80193,8.86094,3
211.843,65305.3889,0.52433,7.11557,8.5473,3
211.8596,65305.4089,0.57221,7.18261,7.74285,3
211.8842,65305.4288,0.30167,7.15387,7.33105,3
211.9125,65305.4489,0.00718,6.83784,6.67264,3
211.9202,65305.4689,-0.27054,6.46195,7.20415,3
211.9474,65305.4889,-0.25618,6.13155,8.09001,3
211.9586,65305.5089,0.03112,5.72214,8.63589,3
211.9792,65305.5289,0.69192,6.16268,8.5042,3
211.9995,65305.5489,1.53229,6.97431,7.4747,3
212.0226,65305.5689,1.47722,7.40527,6.87136,3
212.0407,65305.5889,1.50116,7.8027,6.5673,3
212.0616,65305.6089,1.41018,8.18817,6.32788,3
212.0801,65305.6289,0.32322,7.65905,6.78038,3
212.1072,65305.6489,-0.32082,7.19458,6.90967,3
212.1229,65305.6689,-0.58179,7.14669,5.88974,3
212.1419,65305.6889,-0.47166,7.32626,5.6168,3
212.1675,65305.7089,0.32082,7.81467,6.67743,3
212.1808,65305.7299,0.64883,7.9272,7.77158,3
212.205,65305.7499,0.56264,8.12353,6.23211,3
212.2208,65305.7699,0.07661,7.93199,5.08289,3
212.242,65305.7899,-0.42617,7.34781,5.31513,3
212.2621,65305.8099,-0.22505,7.4316,5.65032,3
212.2913,65305.8299,-0.02634,7.6375,5.1212,3
212.3041,65305.8499,0.32801,7.89368,4.70939,3
212.3236,65305.8709,0.5794,8.02536,5.37498,3
212.3417,65305.8909,0.46926,7.77158,7.45315,3
212.3633,65305.9109,0.85952,7.95833,7.64469,3
212.3818,65305.9309,1.08218,8.53054,6.33027,3
212.4052,65305.9509,1.02951,8.81306,4.70461,3
212.4292,65305.9709,0.5387,8.77475,3.69425,3
212.4477,65305.9919,0.34477,8.6311,4.28323,3
212.4632,65306.0119,0.0814,8.33661,5.45878,3
212.4824,65306.0319,0.00479,8.14747,7.7213,3
212.5027,65306.0519,0.20111,8.45871,8.89446,3
212.539,65306.0719,-0.37589,8.70771,8.24802,3
212.5491,65306.0919,-0.70868,8.85136,6.66306,3
212.5678,65306.1129,-0.44293,8.65025,8.24802,3
212.5878,65306.1339,-0.19632,7.88171,10.16817,3
212.6064,65306.1539,-0.31603,7.58483,9.60554,3
212.6253,65306.1739,-0.27773,7.44357,8.73644,3
212.6454,65306.1939,0.15802,6.90009,8.11874,3
212.665,65306.2139,0.52912,6.89051,6.58166,3
212.6958,65306.2339,0.05507,6.50265,4.59926,3
212.7077,65306.2539,-0.7422,5.67665,4.12042,3
212.7302,65306.2739,-0.60334,5.40611,5.71735,3
212.7468,65306.2939,1.38385,6.7732,7.24725,3
212.7659,65306.3139,1.16119,6.86896,7.69736,3
212.7909,65306.3349,0.63207,6.55054,6.4021,3
212.8162,65306.3559,-0.09577,6.21056,4.81474,3
212.8293,65306.3759,-0.15323,6.53378,5.85382,3
212.8711,65306.3959,-0.00718,6.54096,6.61039,3
212.8787,65306.4157,0.14605,7.0198,4.63757,3
212.887,65306.4359,-0.14844,7.23288,3.76847,3
212.913,65306.4559,-0.50996,7.55849,4.53941,3
212.931,65306.4759,0.18196,7.97987,6.22732,3
212.9497,65306.4958,0.23942,8.33182,6.51223,3
212.9675,65306.5159,0.27773,8.40125,5.53779,3
212.9857,65306.5359,-0.30406,7.88411,5.06852,3
213.0087,65306.5558,-0.96007,7.64469,6.12916,3
213.026,65306.5759,-0.73981,7.72609,6.73968,3
213.0477,65306.5959,-0.34955,8.06367,6.81629,3
213.0685,65306.6159,0.14126,8.42041,7.02459,3
213.0869,65306.6359,0.3735,8.41323,6.41407,3
213.1077,65306.6559,0.74699,8.65504,5.05895,3
213.1266,65306.6759,0.16041,8.41323,5.17148,3
213.147,65306.6959,-0.28491,7.91523,6.50744,3
213.1721,65306.7158,-0.08619,7.7213,6.94318,3
213.189,65306.7369,0.41659,7.95114,6.47632,3
213.2158,65306.7569,0.56982,8.05649,5.5737,3
213.2366,65306.7769,-0.02634,7.58483,4.74291,3
213.2488,65306.7969,-1.30484,6.75404,4.78601,3
213.2682,65306.8169,-2.37984,6.37097,6.03818,3
213.2876,65306.8369,-1.45807,6.91685,5.77721,3
213.31,65306.8569,-0.84515,7.67821,5.78439,3
213.3324,65306.8769,-0.21308,7.90805,5.63356,3
213.3472,65306.8969,-0.14605,7.82665,4.88657,3
213.3678,65306.9169,-1.13006,7.27598,5.38217,3
213.3906,65306.9369,-1.30484,6.95037,6.2345,3
213.4089,65306.9569,-1.41018,7.07487,7.37175,3
213.4312,65306.9769,-1.16358,7.31668,7.29034,3
213.4489,65306.9969,-1.28808,7.45554,6.57448,3
213.4703,65307.0169,-1.03908,7.48188,6.38294,3
213.4899,65307.0369,-0.79966,7.45554,6.21774,3
213.5089,65307.0569,-0.62728,7.34781,6.38294,3
213.5272,65307.0767,0.0431,7.83383,5.99748,3
213.5533,65307.0969,0.07661,8.26957,5.9041,3
213.5676,65307.1169,0.13408,8.22408,5.69341,3
213.5869,65307.1369,-0.18435,8.1738,5.72932,3
213.6077,65307.1569,-0.5363,7.94157,5.88016,3
213.6287,65307.1769,-0.76854,7.84819,6.0693,3
213.6488,65307.1969,-0.55545,8.29591,6.70855,3
213.667,65307.2169,-0.45729,8.09719,5.86101,3
213.6875,65307.2369,-0.81163,8.23366,5.33428,3
213.7078,65307.2569,-0.97683,8.22408,6.17704,3
213.7313,65307.2769,-0.98881,8.33182,7.27358,3
213.7475,65307.2969,-1.07739,8.83221,6.90967,3
213.7709,65307.3169,-1.08697,8.92798,5.67905,3
213.7892,65307.3369,-1.08936,8.60955,5.27443,3
213.8147,65307.3569,-1.15401,8.07085,6.01423,3
213.8345,65307.3769,-0.45729,7.90326,7.52498,3
213.8488,65307.3969,1.01993,7.91044,8.5066,3
213.8699,65307.4169,1.50116,7.82904,8.4659,3
213.8984,65307.4379,1.06303,7.33823,7.38372,3
213.9081,65307.4579,0.26815,6.72531,6.55772,3
213.9294,65307.4778,-0.14126,6.42125,5.65271,3
213.9476,65307.4979,-0.43574,6.52181,5.5737,3
213.9695,65307.5179,-0.09337,6.61997,5.4109,3
213.9905,65307.5379,0.39265,6.86178,5.60961,3
214.0092,65307.5579,0.46208,6.9767,5.71257,3
214.0292,65307.5787,0.98162,7.41245,4.76686,3
214.0496,65307.5989,1.03908,7.56328,3.87861,3
214.0717,65307.6189,0.64165,7.31668,4.09408,3
214.091,65307.6388,0.38547,7.1443,4.81713,3
214.1105,65307.6589,0.23942,7.28077,4.92966,3
214.1345,65307.6789,-0.14365,7.15866,4.90333,3
214.1512,65307.6989,-0.11013,7.53934,4.78601,3
214.1711,65307.7189,0.4525,8.3007,4.60405,3
214.1905,65307.7389,0.84994,8.77714,5.67665,3
214.2103,65307.7589,0.26815,8.47787,6.94079,3
214.2299,65307.7789,-0.60573,8.02776,7.19458,3
214.255,65307.7989,-0.99359,7.82665,6.89051,3
214.272,65307.8189,-0.48363,8.31027,5.79876,3
214.2911,65307.8389,0.02873,8.88488,5.60483,3
214.3114,65307.8589,0.7853,9.33739,7.21852,3
214.3322,65307.8789,0.98162,9.29669,7.97987,3
214.3532,65307.8989,0.11732,8.76278,6.22492,3
214.3706,65307.9189,-0.2466,8.69813,4.80756,3
214.3903,65307.9389,0.4142,9.45231,4.78601,3
214.4129,65307.9589,0.79248,9.87129,5.75327,3
214.4331,65307.9797,0.49321,9.64145,5.48512,3
214.4583,65307.9999,0.25618,9.04529,6.14113,3
214.4905,65308.0199,-0.08619,8.03494,9.01417,3
214.4957,65308.0409,-0.65841,7.04135,9.77313,3
214.5163,65308.0609,-1.57778,6.57208,7.0605,3
214.5333,65308.0809,-1.57778,6.49307,4.2952,3
214.5549,65308.1009,-0.95529,6.84263,5.03979,3
214.5717,65308.1209,-0.16041,7.06768,6.83066,3
214.592,65308.1409,0.18196,7.13472,6.43561,3
214.6129,65308.1609,0.16041,7.1036,5.62637,3
214.635,65308.1809,0.03352,6.86657,6.10761,3
214.6537,65308.2019,-0.05986,6.9384,5.93523,3
214.6771,65308.2219,-0.04788,6.95516,5.47554,3
214.6937,65308.2419,-0.19632,6.78996,5.31273,3
214.7127,65308.2619,-0.08619,6.9384,5.19542,3
214.733,65308.2819,0.22505,7.05571,5.46596,3
214.7554,65308.3019,-0.09098,7.12993,5.0781,3
214.7882,65308.3219,-0.3711,7.16824,5.18345,3
214.7952,65308.3418,-0.23703,7.37654,5.18345,3
214.8151,65308.3619,0.21787,7.97748,5.18584,3
214.8452,65308.3819,0.826,8.66222,5.37259,3
214.8553,65308.4019,0.74699,8.82742,5.65032,3
214.8824,65308.4219,-0.09577,8.56167,5.91128,3
214.9082,65308.4419,-0.63207,8.10677,5.60722,3
214.912,65308.4619,-0.4549,8.39168,5.94001,3
214.9342,65308.4819,-0.17957,8.71011,6.81869,3
214.9513,65308.5018,-0.14605,8.81784,7.00783,3
214.9713,65308.5218,-0.08619,9.26317,6.06212,3
214.9916,65308.5418,0.06225,9.65821,5.59525,3
215.0117,65308.5618,0.43096,9.37809,5.18584,3
215.0322,65308.5818,0.7829,8.85136,5.9879,3
215.054,65308.6019,0.79966,7.90805,8.23366,3
215.0755,65308.6219,0.6201,7.16345,9.70609,3
215.0968,65308.6419,0.1652,6.98628,8.5042,3
215.1121,65308.6619,0.29688,7.2257,6.00466,3
215.1336,65308.6829,0.826,7.57047,4.81474,3
215.1545,65308.7029,0.69192,7.31668,4.77404,3
215.1755,65308.7228,0.21548,6.91206,4.48434,3
215.198,65308.7429,0.1652,6.76601,4.55617,3
215.2157,65308.7629,0.49081,7.05092,5.05895,3
215.2349,65308.7828,1.1157,7.41484,5.80594,3
215.2606,65308.8029,1.18034,7.52019,5.63595,3
215.2777,65308.8229,0.74939,7.12275,5.34146,3
215.2976,65308.8428,0.54588,6.95037,5.05895,3
215.3217,65308.8629,0.56024,7.13233,4.89854,3
215.3354,65308.8829,0.85952,7.40527,4.59447,3
215.3546,65308.9028,0.72305,7.50103,4.36463,3
215.3734,65308.9229,0.68474,7.71172,5.28879,3
215.3938,65308.9429,0.43335,7.83143,5.91128,3
215.427,65308.9639,-0.0838,7.94396,5.17148,3
215.4381,65308.9839,-0.41899,7.99424,4.83629,3
215.4591,65309.0039,-0.78769,8.06846,5.74369,3
215.4911,65309.0248,-0.67038,8.4635,6.37097,3
215.4968,65309.0449,-0.1245,9.03811,5.92325,3
215.5166,65309.0659,0.21787,9.24401,6.69898,3
215.5373,65309.0859,-0.13168,8.77714,8.54251,3
215.5613,65309.1069,-0.59137,8.22648,8.21929,3
215.5857,65309.1268,-1.20189,8.23605,5.82509,3
215.5994,65309.1469,-0.90022,8.65265,4.05338,3
215.6172,65309.1669,0.29688,8.94234,4.01508,3
215.6373,65309.1868,0.87388,8.65743,7.44118,3
215.6676,65309.2069,-0.09577,7.19458,10.46984,3
215.6954,65309.2269,-1.58975,5.95677,9.7037,3
215.7007,65309.2469,-1.65918,6.20098,6.06691,3
215.7211,65309.2679,-0.52672,6.90248,4.75967,3
215.744,65309.2889,0.56743,7.64469,6.61757,3
215.7632,65309.3088,0.47405,7.47709,7.69975,3
215.7835,65309.3289,0.1652,6.96473,8.03255,3
215.8017,65309.3489,-0.14844,6.8977,8.06846,3
215.826,65309.3688,-0.56503,6.57927,6.83066,3
215.8416,65309.3889,-0.81403,6.33027,6.05733,3
215.8644,65309.4089,-0.54588,6.40928,6.78517,3
215.8818,65309.4288,-0.10056,6.53856,7.46512,3
215.9207,65309.4489,-0.29688,6.49547,6.53856,3
215.9242,65309.4688,-0.2083,6.63433,5.18584,3
215.9453,65309.4888,0.08619,6.92403,4.71658,3
215.963,65309.5089,0.15083,7.26161,4.35026,3
215.9793,65309.5289,0.2083,7.35738,5.05177,3
215.9989,65309.5488,0.64883,7.71891,6.09803,3
216.0189,65309.5689,0.43574,7.93917,6.2752,3
216.0436,65309.5889,0.15562,8.08522,5.96156,3
216.0698,65309.6089,0.30167,8.20972,5.83228,3
216.0887,65309.6289,0.12929,8.1738,6.8115,3
216.1019,65309.6489,0.02394,8.06367,7.68778,3
216.1233,65309.6689,0.02634,8.12353,7.49146,3
216.1411,65309.6888,0.19154,8.75799,6.73728,3
216.1609,65309.7089,0.14844,8.84897,6.95276,3
216.1804,65309.7288,0.64643,9.13388,5.89692,3
216.203,65309.7488,1.12049,8.93756,5.99029,3
216.225,65309.7689,1.74537,8.62391,6.54575,3
216.2407,65309.7889,1.51553,7.89368,8.63589,3
216.2602,65309.8088,0.57461,7.01501,8.56645,3
216.2833,65309.8298,0.24421,6.85699,5.9855,3
216.3014,65309.8499,0.84515,7.1419,4.60405,3
216.3203,65309.8699,1.09894,7.21612,5.51624,3
216.3415,65309.8898,0.3711,6.75165,6.37097,3
216.362,65309.9099,-0.00718,6.54575,5.75087,3
216.3846,65309.9299,-0.00479,6.43322,5.23612,3
216.4001,65309.9498,0.4525,6.74447,5.66708,3
216.4198,65309.9699,0.95768,7.18739,6.19859,3
216.4402,65309.9899,1.30484,7.3095,5.59046,3
216.4602,65310.0098,0.60573,6.84742,5.59046,3
216.4803,65310.0299,-0.05986,6.49786,5.52582,3
216.5112,65310.0499,-0.44293,6.38055,5.15472,3
216.5265,65310.0699,-0.06464,6.70616,4.85544,3
216.5501,65310.0899,0.41899,7.27598,4.90333,3
216.5642,65310.1099,0.58658,7.61835,5.37498,3
216.5813,65310.1299,0.52912,7.90087,5.84425,3
216.6039,65310.1498,0.50039,8.12113,5.92325,3
216.6241,65310.1699,0.45729,8.4635,5.74608,3
216.6411,65310.1899,0.72305,8.86573,5.26006,3
216.6602,65310.2098,0.59855,9.04051,5.2433,3
216.6808,65310.2299,0.58419,8.92558,6.30872,3
216.7082,65310.2499,0.72305,8.85136,7.90087,3
216.7253,65310.2698,0.65122,9.06684,7.94875,3
216.7446,65310.2897,0.56024,9.38048,6.95994,3
216.7608,65310.3097,0.33279,9.69652,5.81312,3
216.7818,65310.3298,-0.21787,9.40442,5.28879,3
216.8011,65310.3499,-0.57221,8.5042,5.74848,3
216.8234,65310.3709,-0.53151,7.82186,8.37013,3
216.8416,65310.3909,-0.48123,6.95994,10.12029,3
216.8672,65310.4119,-0.79727,6.6894,7.52976,3
216.8859,65310.4319,-0.69911,6.76123,4.67109,3
216.9073,65310.4519,-0.61292,6.57448,4.79798,3
216.9214,65310.4719,-0.48123,6.50265,6.37576,3
216.9495,65310.4919,0.11492,6.88812,6.27041,3
216.9612,65310.5118,0.02394,6.8139,5.89692,3
216.9818,65310.5318,-0.0431,6.69179,6.05972,3
217.0014,65310.5519,-0.27773,6.47153,6.23211,3
217.0229,65310.5718,-0.4142,6.44759,5.95199,3
217.0413,65310.5918,0.0407,6.83545,6.1531,3
217.0614,65310.6118,0.26815,7.17303,7.21612,3
217.0835,65310.6318,0.21548,7.21134,7.07965,3
217.1042,65310.6518,-0.31603,7.08684,5.95917,3
217.1318,65310.6719,-0.69671,6.9767,5.01106,3
217.1495,65310.6918,-0.44532,7.31189,5.32949,3
217.1642,65310.7118,0.2059,7.79791,6.32069,3
217.1847,65310.7319,0.46687,8.22408,6.72292,3
217.2037,65310.7528,0.06464,8.14986,6.4404,3
217.2242,65310.7728,-0.06704,8.10677,6.10521,3
217.2445,65310.7928,-0.27773,8.1331,5.97114,3
217.27,65310.8128,-0.73741,8.07325,6.25365,3
217.2848,65310.8329,-1.13006,8.06846,6.37336,3
217.3064,65310.8528,-0.56024,8.41083,6.37576,3
217.3282,65310.8738,0.34477,9.17937,6.60321,3
217.3519,65310.8938,1.01035,9.02853,6.6894,3
217.3665,65310.9139,1.05105,8.60476,7.18021,3
217.3856,65310.9338,0.68235,7.48188,8.48505,3
217.405,65310.9538,0.46926,6.74447,8.65504,3
217.4242,65310.9738,0.44053,6.8953,7.07726,3
217.4432,65310.9938,0.55545,6.90009,5.63595,3
217.4633,65311.0138,0.98162,7.04614,5.75566,3
217.4861,65311.0337,0.86431,7.26161,5.95199,3
217.5094,65311.0548,0.73981,7.05332,5.99508,3
217.5276,65311.0747,0.35913,6.8115,6.50983,3
217.5459,65311.0948,0.21548,6.80911,7.19218,3
217.5658,65311.1148,-0.08619,6.78517,6.44759,3
217.5884,65311.1347,0.14126,7.18739,5.75327,3
217.6075,65311.1558,0.29449,7.2257,5.77003,3
217.6292,65311.1758,0.14844,7.05332,6.25844,3
217.6617,65311.1958,0.0838,6.90727,5.54976,3
217.6777,65311.2158,0.22505,7.06289,5.27682,3
217.6931,65311.2368,0.4956,7.18021,5.37259,3
217.7093,65311.2568,0.82839,7.81228,5.08768,3
217.7317,65311.2768,0.4956,7.70454,5.13796,3
217.7485,65311.2968,-0.01915,7.54413,5.52582,3
217.7676,65311.3168,-0.40223,7.41724,6.14352,3
217.7884,65311.3368,-0.22984,7.64947,5.87537,3
217.8168,65311.3578,0.16041,8.22648,5.62398,3
217.8345,65311.3778,0.83558,8.73884,6.06451,3
217.8566,65311.3988,1.24738,8.87052,6.75644,3
217.8759,65311.4188,1.02472,8.90164,6.90009,3
217.8916,65311.4388,0.55545,8.70771,6.63194,3
217.919,65311.4588,0.13168,8.82503,5.50906,3
217.9344,65311.4788,-0.07422,9.07642,4.95121,3
217.9501,65311.4987,-0.17957,9.03811,5.67905,3
217.9687,65311.5188,-0.34955,8.63589,6.95516,3
217.9902,65311.5388,-0.06464,8.60237,8.01579,3
218.0109,65311.5587,-0.14365,8.13789,8.4659,3
218.0283,65311.5787,-0.28491,7.51779,7.52737,3
218.0483,65311.5988,-0.65122,7.13951,6.23211,3
218.0736,65311.6188,-0.93853,6.78996,6.27281,3
218.1014,65311.6408,-0.6608,6.65109,6.79714,3
218.1151,65311.6607,-0.35674,6.70616,6.85699,3
218.1347,65311.6808,0.30646,7.30232,6.52659,3
218.1562,65311.7018,0.22027,7.12754,5.98311,3
218.1972,65311.7217,0.39504,7.3095,6.16268,3
218.2079,65311.7418,0.09337,6.92164,6.6487,3
218.2159,65311.7618,-0.27773,6.57208,6.39491,3
218.2337,65311.7818,-0.85712,6.40928,5.72214,3
218.2534,65311.8018,-0.79248,6.4404,5.06374,3
218.2762,65311.8228,-0.1221,7.15866,5.17148,3
218.3069,65311.8428,0.56503,7.8434,5.22894,3
218.3167,65311.8628,0.56503,7.91523,5.44202,3
218.334,65311.8826,0.06704,7.66145,6.12197,3
218.3543,65311.9028,0.13886,7.91762,5.7413,3
218.374,65311.9228,0.32322,8.09958,5.22654,3
218.3949,65311.9428,0.11013,8.42759,5.21697,3
218.416,65311.9627,-0.63686,8.20493,5.37019,3
218.4392,65311.9828,-0.33998,8.11874,5.41568,3
218.4572,65312.0038,-0.52194,8.15465,5.34146,3
218.4833,65312.0238,-0.85473,8.31027,5.26485,3
218.4989,65312.0448,-0.05746,8.37013,5.12599,3
218.5205,65312.0648,-0.08619,8.48984,6.19859,3
218.5368,65312.0848,0.07661,8.69574,6.32788,3
218.5576,65312.1058,0.23224,8.86573,6.03578,3
218.5777,65312.1258,0.35434,9.414,5.62637,3
218.5975,65312.1458,0.30885,9.48343,4.77643,3
218.6182,65312.1658,0.19872,9.07881,5.10204,3
218.6408,65312.1858,0.23703,8.74602,5.91128,3
218.6628,65312.2068,0.64643,8.54012,6.46434,3
218.6863,65312.2278,1.21386,8.19535,6.98149,3
218.7099,65312.2488,1.21865,7.79791,7.46991,3
218.7368,65312.2698,0.89304,7.50582,6.91685,3
218.7419,65312.2898,0.26576,6.936,5.97832,3
218.7613,65312.3098,0.12689,6.87615,4.75728,3
218.7806,65312.3298,0.03831,7.03177,5.32231,3
218.8138,65312.3498,0.14605,7.18979,5.58807,3
218.8279,65312.3698,0.56264,7.42681,5.18105,3
218.8487,65312.3897,0.98402,7.61596,5.70538,3
218.8648,65312.4098,1.03908,7.65187,6.28478,3
218.8864,65312.4296,0.63686,7.62553,5.20021,3
218.9112,65312.4497,0.52912,7.68299,4.66869,3
218.9218,65312.4708,0.31843,7.65666,4.9967,3
218.9417,65312.4908,0.50039,7.89129,4.84826,3
218.9626,65312.5108,0.69432,8.09001,5.46596,3
218.9821,65312.5308,0.39025,7.88171,5.58807,3
219.0013,65312.5508,0.1245,7.88411,4.85544,3
219.0207,65312.5708,-0.01197,8.06128,4.13718,3
219.0436,65312.5908,0.22505,8.36534,4.53941,3
219.0674,65312.6108,0.18196,8.43238,5.19781,3
219.0843,65312.6308,0.00718,8.2169,4.93206,3
219.1051,65312.6508,0.07901,8.56885,4.96318,3
219.1252,65312.6708,-0.39265,7.89847,5.2026,3
219.1428,65312.6908,-0.14605,8.32464,4.61363,3
219.1717,65312.7118,0.43814,8.9208,4.5849,3
219.1931,65312.7318,0.83079,8.88249,4.89375,3
219.2174,65312.7518,0.63207,8.81306,4.84586,3
219.2328,65312.7718,0.3304,8.52336,5.97353,3
219.2458,65312.7918,0.56743,8.54491,6.14831,3
219.2645,65312.8117,0.80924,9.50259,2.69587,3
219.2863,65312.8318,0.90261,8.82503,3.35428,3
219.3051,65312.8518,1.31202,9.60314,3.84748,3
219.3222,65312.8717,1.07021,9.70849,5.3271,3
219.3421,65312.8918,0.14365,8.7556,5.36541,3
219.3623,65312.9118,-0.2897,8.70292,3.46202,3
219.3819,65312.9318,0.91219,9.27514,4.2545,3
219.4031,65312.9527,2.86586,9.71567,7.23767,3
219.423,65312.9728,2.08774,8.78193,9.11473,3
219.4442,65312.9928,0.16281,7.65666,8.78433,3
219.4673,65313.0128,-0.7853,6.76841,6.79953,3
219.4888,65313.0338,-0.6608,6.87375,5.1188,3
219.5043,65313.0538,-0.01676,7.01262,6.45477,3
219.5259,65313.0738,0.47405,7.2257,8.07564,3
219.5444,65313.0938,0.42856,7.1419,7.25683,3
219.5647,65313.1138,0.44532,7.18261,5.6575,3
219.5885,65313.1347,0.41899,7.20176,5.80354,3
219.6139,65313.1548,0.71587,7.35499,5.55934,3
219.6264,65313.1748,1.15401,7.77158,6.28239,3
219.6458,65313.1948,0.87149,7.5154,6.48829,3
219.6685,65313.2148,0.05986,7.6399,5.41329,3
219.6932,65313.2358,0.13647,7.51779,4.2114,3
219.7157,65313.2558,-0.41899,6.95516,4.6256,3
219.7311,65313.2758,-0.08619,7.25204,5.04937,3
219.7533,65313.2958,0.42377,7.74285,4.90333,3
219.77,65313.3168,0.58897,8.06846,5.09726,3
219.7879,65313.3368,0.65601,8.56645,4.85784,3
219.8138,65313.3568,0.46687,8.27436,4.10606,3
219.8351,65313.3768,-0.26097,7.83383,4.28562,3
219.8685,65313.3968,-0.56982,7.78355,4.27604,3
219.8859,65313.4168,-0.02394,8.67898,3.00951,3
219.8942,65313.4378,0.45969,9.09557,2.88262,3
219.9116,65313.4578,0.55545,9.18176,3.50511,3
219.9305,65313.4776,0.39744,9.13148,5.91368,3
219.9476,65313.4978,1.30005,8.91122,8.59758,3
219.9683,65313.5176,1.69749,9.55047,9.31344,3
219.989,65313.5377,0.94332,9.35415,6.51702,3
220.0084,65313.5578,-0.42856,8.74123,3.64398,3
220.028,65313.5778,-1.14682,7.80749,4.86023,3
220.0482,65313.5978,-0.7422,7.37654,8.01579,3
220.0715,65313.6178,0.06704,7.57286,9.991,3
220.0999,65313.6378,0.46208,7.39329,9.16022,3
220.1141,65313.6578,0.04549,6.99346,7.49146,3
220.141,65313.6778,-0.36152,6.58405,6.33745,3
220.1501,65313.6978,-0.91459,6.30393,6.33745,3
220.1693,65313.7178,-0.94332,6.31351,6.30872,3
220.1896,65313.7378,-0.58419,6.42604,7.16824,3
220.21,65313.7588,-0.05507,6.84263,7.25204,3
220.2346,65313.7788,0.62249,7.24964,6.48829,3
220.2564,65313.7987,0.93134,7.35259,6.70616,3
220.2784,65313.8188,0.88825,7.45315,7.3071,3
220.2902,65313.8388,0.92416,7.40527,6.77559,3
220.3124,65313.8587,0.86431,7.69496,6.12676,3
220.3303,65313.8788,0.50996,7.16106,5.35822,3
220.3493,65313.8988,-0.14126,7.12993,4.56095,3
220.3699,65313.9188,-0.4118,7.24246,4.47476,3
220.3929,65313.9398,-0.4142,7.21852,4.0462,3
220.4153,65313.9596,-0.37828,7.51061,4.75249,3
220.4391,65313.9798,0.31603,8.20493,5.97114,3
220.4553,65313.9997,0.47405,8.27676,6.27281,3
220.4753,65314.0208,0.40223,8.58082,5.76763,3
220.4957,65314.0418,0.0407,8.59518,5.44202,3
220.5152,65314.0617,-0.19154,8.31506,5.31034,3
220.5355,65314.0818,-0.08619,8.52336,6.04775,3
220.5548,65314.1018,0.49799,8.57124,6.32309,3
220.5798,65314.1218,0.67516,8.84418,5.60483,3
220.5971,65314.1428,0.62728,8.58321,5.52342,3
220.615,65314.1628,0.50518,8.57124,5.43723,3
220.6348,65314.1838,0.38068,8.53772,6.11958,3
220.6552,65314.2038,0.39744,8.86094,6.62715,3
220.6753,65314.2238,0.40462,8.97107,6.46674,3
220.6977,65314.2438,0.18435,9.23444,5.47075,3
220.7211,65314.2638,-0.08619,9.22486,4.35505,3
220.7385,65314.2848,-0.26336,8.8346,4.18985,3
220.7572,65314.3048,0.05267,8.65265,5.18584,3
220.7803,65314.3247,-0.00718,7.98706,7.39569,3
220.801,65314.3448,-0.52672,7.38851,7.74045,3
220.8234,65314.3658,-0.30885,7.64469,5.44681,3
220.8424,65314.3858,0.14844,7.78116,4.46519,3
220.8618,65314.4058,0.62249,7.93199,5.68623,3
220.8867,65314.4256,0.06704,7.47949,6.29196,3
220.9044,65314.4458,-0.1245,7.29513,5.68144,3
220.9176,65314.4658,-0.34477,7.11796,5.22654,3
220.9511,65314.4858,-0.42377,7.04614,5.30316,3
220.9553,65314.5058,-0.44532,6.84742,5.26964,3
