SensorTimestamp(s),gyro_x,gyro_y,gyro_z
65294.4648,-0.19975,0.00122,0
65294.4748,-0.1631,-0.011,-0.02382
65294.4849,-0.13011,-0.05681,-0.0391
65294.4949,-0.12401,-0.1179,-0.04887
65294.5049,-0.16188,-0.17715,-0.03665
65294.5149,-0.19609,-0.20403,-0.01527
65294.5249,-0.22174,-0.18815,0.01344
65294.5349,-0.21869,-0.12767,0.02016
65294.5449,-0.19975,-0.00611,0.02138
65294.5549,-0.16249,0.13989,0.01222
65294.5648,-0.11973,0.26023,0.01527
65294.5749,-0.07941,0.32315,0.01955
65294.5849,-0.0226,0.38912,0.0507
65294.5949,0.0507,0.39218,0.10324
65294.6048,0.14722,0.31704,0.16127
65294.6149,0.22602,0.22541,0.20831
65294.6248,0.28527,0.11057,0.25351
65294.6349,0.281,0.04948,0.27672
65294.6449,0.23396,0.05376,0.26756
65294.6549,0.17349,0.09957,0.23763
65294.6648,0.11912,0.14416,0.17898
65294.6749,0.08247,0.16982,0.13134
65294.6849,0.06597,0.20403,0.08919
65294.6949,0.08796,0.27245,0.06475
65294.7049,0.12584,0.3317,0.04337
65294.7159,0.1576,0.33781,0.0336
65294.7258,0.15211,0.31032,0.02138
65294.7359,0.08858,0.26267,0.00183
65294.7459,-0.00916,0.19609,-0.02505
65294.7559,-0.10507,0.1295,-0.04215
65294.7659,-0.20097,0.02993,-0.09774
65294.7759,-0.26206,-0.07819,-0.146
65294.7859,-0.34636,-0.25779,-0.1576
65294.7959,-0.42089,-0.37568,-0.1631
65294.8059,-0.48075,-0.33781,-0.15088
65294.8159,-0.42272,-0.21319,-0.14478
65294.8259,-0.24496,0.0617,-0.13256
65294.8359,-0.05376,0.32987,-0.10568
65294.8459,0.17165,0.59682,-0.0562
65294.8559,0.27061,0.66951,0.01161
65294.8659,0.26084,0.56688,0.11362
65294.8759,0.18631,0.41722,0.20831
65294.8859,0.07453,0.22663,0.30604
65294.8959,0.04093,0.08674,0.3769
65294.9058,0.08247,-0.04032,0.42089
65294.9159,0.15699,-0.09957,0.42089
65294.9269,0.22297,-0.15394,0.39279
65294.9369,0.20342,-0.17837,0.35736
65294.9479,0.08491,-0.18876,0.31154
65294.9579,-0.03176,-0.17898,0.27672
65294.9679,-0.14722,-0.12095,0.2364
65294.9779,-0.19181,-0.08919,0.1967
65294.9889,-0.19059,-0.03543,0.16127
65294.9989,-0.15944,0.01588,0.15088
65295.0089,-0.09468,0.07025,0.15149
65295.0189,-0.02566,0.09163,0.14294
65295.0289,0.06109,0.08735,0.13195
65295.0399,0.11668,0.07147,0.11423
65295.0499,0.16066,0.09407,0.0672
65295.0599,0.16921,0.17471,0.03665
65295.0699,0.16005,0.31276,0.01466
65295.0799,0.13256,0.38485,0.02077
65295.0899,0.12095,0.416,0.04887
65295.0999,0.12095,0.38729,0.09407
65295.1099,0.13195,0.26573,0.13928
65295.1199,0.13256,0.12889,0.17165
65295.1299,0.12401,-0.03543,0.18754
65295.1399,0.12278,-0.11179,0.18509
65295.1499,0.14478,-0.11912,0.1631
65295.1599,0.16799,-0.06597,0.11729
65295.1699,0.1967,0.06109,0.06597
65295.1799,0.22724,0.24007,0.01527
65295.1899,0.22785,0.37446,-0.03971
65295.2009,0.20647,0.37324,-0.06842
65295.2109,0.16677,0.2755,-0.07941
65295.2209,0.11668,0.13134,-0.07941
65295.2309,0.06964,-0.04887,-0.05986
65295.2409,0.04398,-0.20281,-0.04398
65295.2509,0.02138,-0.30299,-0.02321
65295.2609,0.02566,-0.2981,-0.00244
65295.2709,0.05253,-0.22541,0.03848
65295.2809,0.06475,-0.15944,0.07269
65295.2919,0.06048,-0.08613,0.10507
65295.3027,0.04581,-0.04398,0.09957
65295.3129,0.00061,-0.03421,0.09896
65295.3229,-0.0507,-0.0733,0.08919
65295.3329,-0.15211,-0.17104,0.04765
65295.3437,-0.26573,-0.27611,-0.02566
65295.3539,-0.39218,-0.4441,-0.13439
65295.3639,-0.46976,-0.60964,-0.21136
65295.3739,-0.53084,-0.76908,-0.2419
65295.3839,-0.50335,-0.7532,-0.22419
65295.3939,-0.39523,-0.63835,-0.22969
65295.4039,-0.26328,-0.51191,-0.26145
65295.4138,-0.15088,-0.3036,-0.29688
65295.4239,-0.07391,-0.10873,-0.31887
65295.4339,-0.03787,0.04826,-0.32254
65295.4439,-0.02138,0.12828,-0.31337
65295.4537,-0.00733,0.23946,-0.26512
65295.4649,-0.00977,0.28772,-0.21014
65295.4749,-0.02199,0.20586,-0.16249
65295.4849,-0.02932,0.10263,-0.1295
65295.4949,-0.02138,-0.00244,-0.10263
65295.5049,0.00305,-0.14416,-0.07514
65295.5149,0.02199,-0.27306,-0.05437
65295.5249,0.01772,-0.34636,-0.04887
65295.5349,0.0055,-0.35797,-0.05315
65295.5449,-0.00794,-0.30849,-0.08308
65295.5549,-0.03299,-0.18326,-0.13073
65295.5649,-0.04948,-0.06048,-0.17654
65295.5749,-0.06292,0.05009,-0.1967
65295.5849,-0.06475,0.12034,-0.18387
65295.5949,-0.05681,0.14844,-0.15027
65295.6049,-0.04337,0.10079,-0.11118
65295.6149,-0.01955,0.01038,-0.07269
65295.6259,0.02199,-0.07086,-0.0281
65295.6359,0.06231,-0.16677,0.03238
65295.6459,0.07697,-0.2645,0.08125
65295.6559,0.04826,-0.31215,0.12339
65295.6659,-0.01466,-0.27122,0.14539
65295.6759,-0.11423,-0.19548,0.15088
65295.6859,-0.21991,-0.17776,0.10996
65295.6959,-0.33598,-0.22052,0.0617
65295.7069,-0.40989,-0.29749,0.03482
65295.7169,-0.40623,-0.28527,0.01466
65295.7268,-0.29932,-0.19487,0.00183
65295.7379,-0.1014,-0.08858,0.00489
65295.7489,0.12462,0.04826,0.02321
65295.7589,0.29627,0.23763,0.06109
65295.7689,0.35919,0.36285,0.08491
65295.7789,0.32009,0.39034,0.09652
65295.7888,0.24129,0.29749,0.0843
65295.7989,0.16371,0.11851,0.05131
65295.8089,0.14233,-0.06903,0.01344
65295.8189,0.17654,-0.2248,-0.00183
65295.8289,0.22602,-0.27122,0.00977
65295.8389,0.29322,-0.22052,0.04093
65295.8489,0.36224,-0.0733,0.06964
65295.8589,0.41172,0.1576,0.07575
65295.8689,0.39095,0.31887,0.04948
65295.8789,0.29993,0.53573,0.01466
65295.8889,0.20403,0.63163,-0.00244
65295.8989,0.03848,0.58521,-0.04948
65295.9089,-0.09713,0.47709,-0.10751
65295.9189,-0.2584,0.24923,-0.1686
65295.9289,-0.36041,-0.02749,-0.20036
65295.9389,-0.44104,-0.3146,-0.17104
65295.9489,-0.46976,-0.45204,-0.14661
65295.9589,-0.43249,-0.50457,-0.15272
65295.9689,-0.32865,-0.45326,-0.16554
65295.9789,-0.17043,-0.22113,-0.146
65295.9889,-0.03176,0.0733,-0.09285
65295.9989,0.09529,0.36408,-0.03238
65296.0089,0.17043,0.49663,0.01588
65296.0189,0.20525,0.49969,0.06903
65296.0289,0.17043,0.35797,0.11484
65296.0389,0.06292,0.13683,0.18631
65296.0489,-0.02566,-0.08552,0.24007
65296.0589,-0.10629,-0.36346,0.30238
65296.0689,-0.09835,-0.45509,0.32132
65296.0789,-0.02016,-0.41478,0.31765
65296.0887,0.05315,-0.31398,0.27917
65296.0989,0.06231,-0.1686,0.22052
65296.1089,-0.00977,-0.05192,0.17104
65296.1189,-0.1686,0.04826,0.14233
65296.1289,-0.3146,0.10629,0.14966
65296.1389,-0.39401,0.15272,0.15882
65296.1499,-0.35858,0.19975,0.15455
65296.1599,-0.23274,0.2248,0.1405
65296.1699,-0.13011,0.18265,0.11973
65296.1799,-0.01588,0.09346,0.12767
65296.1899,0.0452,-0.011,0.1295
65296.1999,0.09407,-0.05864,0.13928
65296.2099,0.1179,-0.01833,0.16982
65296.2199,0.13256,0.08369,0.19792
65296.2299,0.1405,0.24129,0.23213
65296.2399,0.14661,0.40317,0.25595
65296.2509,0.16188,0.45326,0.25107
65296.2609,0.16371,0.42455,0.23396
65296.2709,0.12584,0.35186,0.21564
65296.2809,0.05681,0.25656,0.20281
65296.2909,0.00672,0.11545,0.17593
65296.3009,-0.02627,-0.03726,0.13195
65296.3108,-0.02077,-0.135,0.09102
65296.3209,-0.0226,-0.16493,0.06231
65296.3309,-0.00428,-0.11484,0.06658
65296.3409,0.0507,0.07758,0.10996
65296.3509,0.10263,0.2193,0.14355
65296.3609,0.15149,0.2981,0.14294
65296.3709,0.14722,0.30177,0.12217
65296.3809,0.09774,0.27,0.09713
65296.3909,0.05925,0.20831,0.06475
65296.4009,0.03543,0.07575,0.01038
65296.4119,0.04826,-0.03299,-0.03299
65296.4219,0.06414,-0.1069,-0.03421
65296.4318,0.05437,-0.11301,-0.00489
65296.4419,0.02016,-0.03176,0.05437
65296.4519,-0.02688,0.07697,0.09713
65296.4619,-0.08552,0.15455,0.1014
65296.4719,-0.12034,0.18143,0.09468
65296.4819,-0.15516,0.18998,0.06964
65296.4919,-0.19303,0.16677,0.02749
65296.5019,-0.25412,0.10934,-0.01649
65296.5118,-0.33842,0.01527,-0.0507
65296.5219,-0.44166,-0.19181,-0.05253
65296.5319,-0.53573,-0.40623,-0.03115
65296.5419,-0.61148,-0.58643,0.01466
65296.5519,-0.61331,-0.58704,0.07391
65296.5618,-0.51068,-0.45265,0.11729
65296.5719,-0.29444,-0.27733,0.12217
65296.5819,0.00061,-0.11484,0.09224
65296.5929,0.22907,0,0.06048
65296.6029,0.31154,0.04215,0.0452
65296.6129,0.27611,0.01222,0.02993
65296.6229,0.19242,-0.04948,0.02138
65296.6339,0.12095,-0.08735,0.03726
65296.6439,0.08247,-0.14844,0.04276
65296.6539,0.06903,-0.22235,-0.00061
65296.6639,0.0617,-0.26267,-0.10201
65296.6739,0.04215,-0.23946,-0.17349
65296.6839,-0.01344,-0.19487,-0.21869
65296.6939,-0.07269,-0.19181,-0.25962
65296.7039,-0.15272,-0.22602,-0.2755
65296.7139,-0.18387,-0.23946,-0.25351
65296.7238,-0.17287,-0.20097,-0.21747
65296.7339,-0.12767,-0.12828,-0.19364
65296.7439,-0.0452,-0.06536,-0.18143
65296.7539,0.03482,-0.01955,-0.18326
65296.7639,0.09529,0.0452,-0.14844
65296.7739,0.13439,0.0788,-0.10996
65296.7837,0.16616,0.0733,-0.08552
65296.7939,0.19487,0.02749,-0.08369
65296.8039,0.22969,-0.02932,-0.07025
65296.8139,0.24312,-0.08308,-0.0562
65296.8239,0.21564,-0.10873,-0.03176
65296.8339,0.146,-0.11301,0.00428
65296.8439,0.04337,-0.1295,0.04398
65296.8539,-0.05681,-0.12767,0.07086
65296.8639,-0.10201,-0.09285,0.09041
65296.8739,-0.0898,-0.03482,0.08247
65296.8839,-0.03115,0.03176,0.06781
65296.8939,0.01466,0.06292,0.06414
65296.9039,0.04459,0.07086,0.08063
65296.9149,0.06475,0.06231,0.08674
65296.9249,0.09713,0.04581,0.10201
65296.9349,0.11057,0.03543,0.11423
65296.9449,0.09529,0.03787,0.12095
65296.9549,0.05437,0.05498,0.12523
65296.9649,0.00061,0.07391,0.12339
65296.9749,-0.04643,0.08552,0.09468
65296.9849,-0.06292,0.03482,0.0452
65296.9959,-0.05681,-0.04826,0.03421
65297.0059,-0.03299,-0.17471,0.03665
65297.0159,0.03543,-0.30788,0.01772
65297.0258,0.13989,-0.3488,-0.0281
65297.0359,0.22297,-0.31093,-0.06658
65297.0469,0.2529,-0.16493,-0.09529
65297.0569,0.20586,-0.01833,-0.1069
65297.0669,0.09835,0.11301,-0.13195
65297.0769,-0.00916,0.1912,-0.15455
65297.0869,-0.14478,0.19487,-0.16493
65297.0969,-0.27184,0.15027,-0.15944
65297.1069,-0.41722,0.04643,-0.12278
65297.1169,-0.49052,-0.13561,-0.09774
65297.1268,-0.51313,-0.3543,-0.08125
65297.1369,-0.45571,-0.44593,-0.08063
65297.1469,-0.30543,-0.36652,-0.06109
65297.1579,-0.13011,-0.15516,-0.03238
65297.1689,0.11668,0.14355,-0.02382
65297.1789,0.23824,0.35369,-0.02993
65297.1889,0.24129,0.41905,-0.01344
65297.1989,0.13806,0.3488,0.04032
65297.2089,-0.03604,0.18876,0.11912
65297.2189,-0.135,0.01955,0.18326
65297.2289,-0.09102,-0.11057,0.28161
65297.2399,0.08002,-0.11484,0.35675
65297.2499,0.3317,-0.03726,0.38179
65297.2599,0.47892,0.0055,0.37018
65297.2699,0.48991,-0.02566,0.35552
65297.2809,0.36102,-0.07636,0.33414
65297.2909,0.16799,-0.12156,0.30665
65297.3009,0.03115,-0.09407,0.26145
65297.3109,-0.01955,-0.02871,0.19548
65297.3209,0.00916,0.0562,0.11729
65297.3319,0.10629,0.16677,0.03421
65297.3418,0.16738,0.20525,-0.00428
65297.3519,0.19426,0.21136,-0.04765
65297.3619,0.18021,0.22113,-0.05681
65297.3719,0.15516,0.2419,-0.01833
65297.3819,0.14172,0.24801,0.02871
65297.3919,0.14966,0.26756,0.06536
65297.4019,0.17593,0.27733,0.06903
65297.4119,0.19792,0.2474,0.08002
65297.4219,0.1741,0.21747,0.06781
65297.4319,0.08796,0.20647,0.06353
65297.4419,0.02382,0.2303,0.06353
65297.4519,-0.01527,0.23885,0.06414
65297.4619,-0.01772,0.18387,0.06109
65297.4719,0.00244,0.11362,0.08247
65297.4819,0.04337,0.08247,0.11301
65297.4919,0.13622,0.06597,0.15577
65297.5019,0.23579,0.07697,0.15699
65297.5119,0.31093,0.07147,0.12217
65297.5219,0.32009,0.06292,0.09529
65297.5319,0.25779,0.05192,0.09102
65297.5419,0.1631,0.07697,0.08796
65297.5519,0.0733,0.0507,0.07636
65297.5618,0.0226,-0.05925,0.05742
65297.5719,0.00916,-0.16799,0.04032
65297.5819,0.01466,-0.30604,0.04032
65297.5919,0.0452,-0.45571,0.06903
65297.6019,0.11423,-0.51191,0.11423
65297.6119,0.21258,-0.5058,0.15944
65297.6218,0.26756,-0.48381,0.17776
65297.6319,0.25656,-0.45693,0.17226
65297.6419,0.17226,-0.37629,0.12462
65297.6519,0.05192,-0.22663,0.06964
65297.6619,-0.0452,-0.13622,-0.00244
65297.6719,-0.16738,-0.06597,-0.13439
65297.6819,-0.26634,-0.04215,-0.26023
65297.6919,-0.3934,-0.08613,-0.36774
65297.7029,-0.49786,-0.16066,-0.405
65297.7129,-0.56688,-0.27306,-0.36469
65297.7228,-0.56139,-0.36713,-0.27
65297.7329,-0.47709,-0.39034,-0.15211
65297.7429,-0.36408,-0.33903,-0.07575
65297.7529,-0.20647,-0.22785,-0.04704
65297.7629,-0.08796,-0.16432,-0.07514
65297.7729,-0.03299,-0.11851,-0.13195
65297.7829,-0.07269,-0.08796,-0.17898
65297.7929,-0.16432,-0.09957,-0.21258
65297.8027,-0.24984,-0.12523,-0.2364
65297.8128,-0.27489,-0.12462,-0.23274
65297.8229,-0.22297,-0.06903,-0.19303
65297.8329,-0.12889,-0.011,-0.13561
65297.8429,-0.05315,-0.04032,-0.06292
65297.8528,-0.02077,-0.17959,0.03054
65297.8629,-0.03115,-0.32315,0.10568
65297.8729,-0.07697,-0.44166,0.14294
65297.8829,-0.1069,-0.45326,0.12706
65297.8929,-0.12706,-0.38668,0.06231
65297.9039,-0.11484,-0.24923,-0.01955
65297.9139,-0.09835,-0.1179,-0.09835
65297.9239,-0.06658,-0.00183,-0.15882
65297.9339,-0.02627,0.09285,-0.20586
65297.9439,0.02199,0.13378,-0.21502
65297.9539,0.09163,0.13744,-0.18631
65297.9639,0.13928,0.10018,-0.13867
65297.9739,0.18815,-0.00061,-0.05925
65297.9839,0.20708,-0.08552,0.00061
65297.9939,0.18082,-0.16799,0.03054
65298.0039,0.12767,-0.21136,0.03115
65298.0139,0.03726,-0.1967,-0.01649
65298.0239,-0.0672,-0.12584,-0.0733
65298.0339,-0.15027,-0.00122,-0.13195
65298.0439,-0.16982,0.0733,-0.15516
65298.0539,-0.10507,0.12401,-0.14233
65298.0639,-0.01833,0.14722,-0.10568
65298.0739,0.11545,0.16127,-0.04826
65298.0839,0.20464,0.12889,0.00489
65298.0939,0.23824,0.07147,0.03115
65298.1039,0.22846,0.03848,0.05376
65298.1139,0.21197,0.03299,0.06964
65298.1239,0.20281,0.10507,0.06231
65298.1339,0.21075,0.23579,0.03115
65298.1439,0.1967,0.35186,0.00611
65298.1539,0.14783,0.37935,0.00183
65298.1639,0.10934,0.32376,0.00672
65298.1739,0.08796,0.22969,-0.00305
65298.1839,0.1014,0.15944,-0.00672
65298.1939,0.15638,0.11912,-0.00855
65298.2039,0.24068,0.09896,0.0281
65298.2137,0.34636,0.09774,0.09041
65298.2238,0.38301,0.12584,0.13806
65298.2339,0.33353,0.16738,0.18387
65298.2449,0.23946,0.1686,0.19364
65298.2549,0.12401,0.16738,0.17349
65298.2649,0.04765,0.14966,0.15577
65298.2749,-0.05864,0.05681,0.11301
65298.2849,-0.17593,-0.04704,0.08919
65298.2949,-0.34086,-0.22907,0.0055
65298.3049,-0.46181,-0.32803,-0.07391
65298.3149,-0.53695,-0.3427,-0.08919
65298.3248,-0.46731,-0.24251,-0.04826
65298.3349,-0.25351,-0.00794,0.0171
65298.3449,0.00489,0.22724,0.07758
65298.3549,0.22174,0.42028,0.12462
65298.3649,0.32742,0.5229,0.1857
65298.3759,0.28588,0.43494,0.23518
65298.3859,0.17226,0.26206,0.24801
65298.3959,0.04459,0.02871,0.24984
65298.4059,-0.04704,-0.135,0.24007
65298.4159,-0.03299,-0.21197,0.21441
65298.4259,0.06048,-0.15638,0.20769
65298.4359,0.17532,-0.02871,0.22052
65298.4459,0.23274,0.06536,0.21686
65298.4559,0.19609,0.10812,0.18448
65298.4659,0.0788,0.16921,0.1405
65298.4769,-0.04765,0.24801,0.0733
65298.4879,-0.12217,0.28222,-0.00305
65298.4979,-0.13195,0.28833,-0.06597
65298.5079,-0.10079,0.27061,-0.0843
65298.5179,-0.05559,0.18937,-0.0733
65298.5279,-0.00428,0.03115,-0.0336
65298.5379,0.03848,-0.1179,-0.02993
65298.5478,0.06231,-0.12217,-0.03726
65298.5578,0.07269,0.02199,-0.01344
65298.5678,0.07758,0.22602,0.0391
65298.5778,0.07086,0.38607,0.06109
65298.5878,0.08308,0.43616,0.0391
65298.5978,0.09652,0.4441,-0.01222
65298.6079,0.09346,0.4105,-0.06536
65298.6178,0.09041,0.31276,-0.12767
65298.6278,0.10446,0.20464,-0.15821
65298.6379,0.10507,0.08735,-0.17287
65298.6479,0.12401,-0.02566,-0.20159
65298.6579,0.15272,-0.04276,-0.15821
65298.6679,0.13744,-0.10996,-0.09041
65298.6778,0.09835,-0.16188,-0.0281
65298.6878,0.08308,-0.11423,-0.00183
65298.6978,0.09346,0.00367,0.00855
65298.7079,0.146,0.06964,-0.00428
65298.7179,0.20403,0.02199,-0.04704
65298.7279,0.24984,-0.06231,-0.10201
65298.7378,0.26573,-0.06781,-0.15088
65298.7478,0.21258,-0.11484,-0.16249
65298.7578,0.09407,-0.21502,-0.17287
65298.7679,-0.02688,-0.34636,-0.1576
65298.7779,-0.10446,-0.46059,-0.12339
65298.7879,-0.08796,-0.45082,-0.08063
65298.7978,-0.00977,-0.31948,0
65298.8078,0.08858,-0.21502,0.08858
65298.8178,0.16493,-0.15149,0.14478
65298.8279,0.1741,-0.12156,0.15211
65298.8379,0.09468,-0.08552,0.13744
65298.8479,-0.03054,-0.08491,0.10996
65298.8578,-0.17837,-0.12401,0.01038
65298.8678,-0.28833,-0.20769,-0.10812
65298.8778,-0.41233,-0.32803,-0.23274
65298.8879,-0.51679,-0.41356,-0.25962
65298.8979,-0.5791,-0.4667,-0.23579
65298.9077,-0.56566,-0.44227,-0.20831
65298.9178,-0.43738,-0.31704,-0.16738
65298.9276,-0.26878,-0.18204,-0.10446
65298.9389,-0.02443,-0.08247,0.00061
65298.9488,0.11729,-0.02749,0.0452
65298.9588,0.1967,0.00611,0.03299
65298.9688,0.18815,-0.03299,-0.00305
65298.9789,0.11362,-0.13073,-0.06231
65298.9889,0.03726,-0.19242,-0.11179
65298.9989,-0.01833,-0.22602,-0.15149
65299.0088,-0.04276,-0.24862,-0.1576
65299.0188,-0.04032,-0.28466,-0.11668
65299.0288,0.00305,-0.3146,-0.07697
65299.0389,0.06964,-0.33598,-0.05131
65299.0489,0.13073,-0.33231,-0.06414
65299.0589,0.19853,-0.27489,-0.10324
65299.0689,0.20464,-0.20586,-0.15088
65299.0788,0.14416,-0.10568,-0.19548
65299.0888,0.04826,-0.03726,-0.22174
65299.0989,-0.07147,-0.00489,-0.25045
65299.1098,-0.16738,0.00916,-0.29199
65299.1198,-0.24312,0.09224,-0.32009
65299.1308,-0.29627,0.1741,-0.32559
65299.1408,-0.33781,0.22113,-0.30055
65299.1518,-0.34453,0.22724,-0.26695
65299.1618,-0.28466,0.20525,-0.2193
65299.1718,-0.18204,0.16188,-0.16005
65299.1819,-0.05253,0.09529,-0.08796
65299.1919,0.06109,0.01772,-0.04398
65299.2019,0.13256,-0.04887,-0.01588
65299.2118,0.12828,-0.10385,0.0055
65299.2218,0.02749,-0.13317,0.04215
65299.2318,-0.08674,-0.11851,0.08919
65299.2419,-0.16127,-0.08552,0.1069
65299.2519,-0.146,-0.0507,0.1179
65299.2619,-0.05376,0.04581,0.12828
65299.2718,0.08369,0.16432,0.15272
65299.2818,0.24129,0.2529,0.16493
65299.2929,0.35003,0.2755,0.15455
65299.3028,0.40256,0.27733,0.13561
65299.3128,0.36224,0.25351,0.10812
65299.3227,0.24618,0.16005,0.05925
65299.3328,0.13744,0.06658,-0.00367
65299.3429,0.01772,-0.04337,-0.08002
65299.3529,-0.05315,-0.08919,-0.13195
65299.3628,-0.09774,-0.06109,-0.17532
65299.3728,-0.10873,0.01222,-0.18265
65299.3828,-0.0898,0.14416,-0.1741
65299.3929,-0.05253,0.28222,-0.14905
65299.4027,-0.00672,0.42394,-0.11668
65299.4129,-0.00733,0.45448,-0.08002
65299.4228,-0.05498,0.40989,-0.04154
65299.4328,-0.14966,0.27978,-0.00855
65299.4428,-0.29566,0.0171,0.02688
65299.4529,-0.44593,-0.24496,0.04398
65299.4629,-0.57788,-0.46731,0.06781
65299.4729,-0.62858,-0.54184,0.0788
65299.4829,-0.60109,-0.38057,0.0843
65299.4928,-0.4777,-0.11545,0.08063
65299.5028,-0.28222,0.24435,0.07453
65299.5128,-0.09285,0.52351,0.08125
65299.5229,0.10385,0.75625,0.0843
65299.5329,0.20281,0.75014,0.08796
65299.5429,0.22907,0.51801,0.10507
65299.5528,0.18631,0.30177,0.13928
65299.5628,0.06231,0.10629,0.17165
65299.5728,-0.03726,0.03848,0.22297
65299.5829,-0.07269,0.01588,0.29505
65299.5929,-0.01833,0.0562,0.33598
65299.6029,0.06964,0.08796,0.32742
65299.6128,0.15516,0.06292,0.28344
65299.6227,0.17287,-0.00061,0.22785
65299.6328,0.11118,-0.04581,0.18998
65299.6429,0.00672,-0.0562,0.12706
65299.6529,-0.08308,-0.07575,0.07758
65299.6629,-0.13073,-0.09652,0.01161
65299.6728,-0.12584,-0.10263,-0.02993
65299.6828,-0.10018,-0.07086,-0.05803
65299.6928,-0.0788,-0.0336,-0.06536
65299.7029,-0.05681,0.00916,-0.12462
65299.7129,-0.02932,0.09407,-0.13011
65299.7228,-0.00733,0.22297,-0.06414
65299.7328,0.01161,0.25473,0.00122
65299.7428,0.06964,0.21686,0.06597
65299.7527,0.12217,0.16616,0.12645
65299.7629,0.17959,0.07941,0.15394
65299.7729,0.17287,-0.02993,0.14905
65299.7829,0.13989,-0.08858,0.11851
65299.7939,0.10324,-0.03787,0.06109
65299.8039,0.05376,0.03543,-0.00061
65299.8139,0.0171,0.1069,-0.0281
65299.8238,-0.0171,0.17226,-0.02871
65299.8338,-0.00611,0.18143,-0.02077
65299.8438,0.05803,0.12401,-0.01894
65299.8537,0.13195,0.06109,-0.01955
65299.8639,0.19792,-0.05192,0.0055
65299.8739,0.21319,-0.13683,0.04643
65299.8838,0.20036,-0.25473,0.09102
65299.8938,0.16738,-0.30849,0.09896
65299.9038,0.14111,-0.28283,0.06658
65299.9139,0.11545,-0.18998,0.01038
65299.9239,0.09774,-0.03299,-0.0617
65299.9339,0.0672,0.07819,-0.13378
65299.9439,0.05315,0.07025,-0.21319
65299.9538,0.04032,0.02505,-0.25045
65299.9638,0.00428,0.01894,-0.26267
65299.9748,-0.08613,0.00733,-0.20036
65299.9848,-0.15211,-0.08552,-0.10018
65299.9948,-0.15211,-0.19426,-0.0336
65300.0049,-0.10385,-0.27306,-0.00489
65300.0149,-0.05803,-0.27611,-0.02871
65300.0248,-0.07941,-0.21991,-0.06475
65300.0348,-0.17959,-0.24129,-0.14172
65300.0448,-0.42455,-0.36102,-0.2865
65300.0548,-0.58948,-0.46426,-0.36224
65300.0649,-0.6805,-0.43066,-0.41233
65300.0749,-0.59254,-0.23579,-0.41905
65300.0849,-0.32437,0.0672,-0.40012
65300.0949,-0.04093,0.21625,-0.34941
65300.1059,0.21014,0.19242,-0.25045
65300.1159,0.24923,0.08735,-0.17226
65300.1258,0.16432,-0.08613,-0.0788
65300.1358,0.04276,-0.1912,-0.00855
65300.1458,-0.03787,-0.16554,0.04154
65300.1559,-0.0281,-0.03115,0.04826
65300.1659,0.04948,0.17349,0.03176
65300.1759,0.12278,0.29322,0.0226
65300.1858,0.15333,0.27733,0.04581
65300.1958,0.1069,0.14966,0.08552
65300.2058,0.02077,-0.01588,0.1179
65300.2159,-0.06597,-0.15699,0.10629
65300.2259,-0.15272,-0.28039,0.07147
65300.2358,-0.19364,-0.31643,0.04459
65300.2459,-0.18937,-0.29016,0.00489
65300.2558,-0.16371,-0.21991,-0.03054
65300.2658,-0.12462,-0.06842,-0.07819
65300.2759,-0.09041,0.08002,-0.09285
65300.2859,-0.06658,0.21502,-0.08491
65300.2959,-0.05253,0.32315,-0.07697
65300.3059,-0.07941,0.48808,-0.09224
65300.3158,-0.12156,0.59559,-0.10324
65300.3258,-0.17226,0.58338,-0.10446
65300.3358,-0.19487,0.52412,-0.11301
65300.3459,-0.19181,0.40439,-0.13989
65300.3559,-0.1741,0.2645,-0.16738
65300.3659,-0.14722,0.09896,-0.17898
65300.3758,-0.10507,0.01405,-0.17165
65300.3858,-0.05559,0.00611,-0.14844
65300.3958,-0.02199,0.07208,-0.12095
65300.4059,0.00305,0.13195,-0.09468
65300.4168,0.0281,0.15333,-0.05376
65300.4269,0.05986,0.16799,-0.03238
65300.4369,0.12095,0.19731,-0.00367
65300.4469,0.20769,0.26206,0.02871
65300.4569,0.29322,0.31643,0.06048
65300.4668,0.36285,0.3372,0.0788
65300.4768,0.38485,0.28283,0.09774
65300.4868,0.33231,0.18876,0.10201
65300.4969,0.27672,0.11423,0.09102
65300.5069,0.2303,0.0788,0.08002
65300.5167,0.22113,0.03299,0.05498
65300.5268,0.23091,0.00794,0.01955
65300.5367,0.25962,0.04459,0.01405
65300.5468,0.30543,0.12523,0.02749
65300.5569,0.30604,0.20159,0.02199
65300.5669,0.25107,0.32437,0.00977
65300.5769,0.15944,0.50457,0.0171
65300.5868,0.04093,0.65424,0.01222
65300.5968,-0.05009,0.63102,-0.0171
65300.6068,-0.15455,0.43555,-0.06231
65300.6169,-0.23274,0.14539,-0.10934
65300.6268,-0.29383,-0.20831,-0.15333
65300.6369,-0.3146,-0.44654,-0.146
65300.6479,-0.27245,-0.52595,-0.09957
65300.6579,-0.16982,-0.42089,-0.04276
65300.6678,0.01038,-0.16127,0.03543
65300.6778,0.17715,0.06292,0.09652
65300.6878,0.2926,0.32803,0.14905
65300.6978,0.33109,0.46853,0.18876
65300.7079,0.2926,0.43127,0.21075
65300.7179,0.18387,0.24679,0.20525
65300.7279,0.04765,0.00855,0.21258
65300.7378,-0.02749,-0.21136,0.22419
65300.7478,-0.03176,-0.37385,0.25168
