AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z,Accuracy
206.8442,65300.3858,-0.05559,0.00611,-0.14844,3
206.8484,65300.3958,-0.02199,0.07208,-0.12095,3
206.8628,65300.4059,0.00305,0.13195,-0.09468,3
206.8679,65300.4168,0.0281,0.15333,-0.05376,3
206.8836,65300.4269,0.05986,0.16799,-0.03238,3
206.8968,65300.4369,0.12095,0.19731,-0.00367,3
206.8985,65300.4469,0.20769,0.26206,0.02871,3
206.9097,65300.4569,0.29322,0.31643,0.06048,3
206.9203,65300.4668,0.36285,0.3372,0.0788,3
206.93,65300.4768,0.38485,0.28283,0.09774,3
206.938,65300.4868,0.33231,0.18876,0.10201,3
206.9458,65300.4969,0.27672,0.11423,0.09102,3
206.958,65300.5069,0.2303,0.0788,0.08002,3
206.9658,65300.5167,0.22113,0.03299,0.05498,3
206.9772,65300.5268,0.23091,0.00794,0.01955,3
206.9898,65300.5367,0.25962,0.04459,0.01405,3
207.0001,65300.5468,0.30543,0.12523,0.02749,3
207.0163,65300.5569,0.30604,0.20159,0.02199,3
207.0243,65300.5669,0.25107,0.32437,0.00977,3
207.0295,65300.5769,0.15944,0.50457,0.0171,3
207.0389,65300.5868,0.04093,0.65424,0.01222,3
207.0509,65300.5968,-0.05009,0.63102,-0.0171,3
207.0666,65300.6068,-0.15455,0.43555,-0.06231,3
207.0698,65300.6169,-0.23274,0.14539,-0.10934,3
207.08,65300.6268,-0.29383,-0.20831,-0.15333,3
207.0867,65300.6369,-0.3146,-0.44654,-0.146,3
207.1006,65300.6479,-0.27245,-0.52595,-0.09957,3
207.1107,65300.6579,-0.16982,-0.42089,-0.04276,3
207.1249,65300.6678,0.01038,-0.16127,0.03543,3
207.1309,65300.6778,0.17715,0.06292,0.09652,3
207.14,65300.6878,0.2926,0.32803,0.14905,3
207.1474,65300.6978,0.33109,0.46853,0.18876,3
207.1598,65300.7079,0.2926,0.43127,0.21075,3
207.1718,65300.7179,0.18387,0.24679,0.20525,3
207.1802,65300.7279,0.04765,0.00855,0.21258,3
207.1904,65300.7378,-0.02749,-0.21136,0.22419,3
207.2031,65300.7478,-0.03176,-0.37385,0.25168,3
207.2122,65300.7578,0.03604,-0.38668,0.2645,3
207.2219,65300.7679,0.11851,-0.2584,0.25656,3
207.2312,65300.7779,0.12095,-0.11729,0.2303,3
207.2389,65300.7879,0.03054,0.00305,0.1857,3
207.2471,65300.7978,-0.09285,0.08063,0.13073,3
207.2594,65300.8078,-0.2138,0.11668,0.07269,3
207.2703,65300.8178,-0.25168,0.10934,0.02871,3
207.2789,65300.8279,-0.21502,0.0617,-0.01466,3
207.2893,65300.8379,-0.15333,-0.01038,-0.01649,3
207.3049,65300.8489,-0.06353,-0.09285,0.00244,3
207.311,65300.8589,-0.00367,-0.16005,0.01955,3
207.3203,65300.8689,0.02749,-0.25656,-0.00672,3
207.331,65300.8799,0.03054,-0.25045,-0.01344,3
207.3406,65300.8899,0.01588,-0.11668,0.03482,3
207.3492,65300.8999,0.0171,0.02321,0.0898,3
207.3606,65300.9098,0.06109,0.17226,0.15088,3
207.3688,65300.9198,0.11606,0.25412,0.18021,3
207.385,65300.9298,0.16554,0.27184,0.18265,3
207.393,65300.9408,0.16371,0.23152,0.16616,3
207.4134,65300.9508,0.135,0.1686,0.12462,3
207.4159,65300.9609,0.07819,0.09835,0.08369,3
207.4233,65300.9709,0.03238,-0.00916,0.04215,3
207.432,65300.9809,0.00977,-0.09957,0.02199,3
207.4429,65300.9909,-0.00855,-0.18876,0.00916,3
207.456,65301.0008,-0.00244,-0.22052,0.02627,3
207.4683,65301.0108,0.02016,-0.1967,0.01772,3
207.4733,65301.0208,0.05864,-0.15211,-0.00305,3
207.4833,65301.0309,0.12278,-0.06781,-0.02688,3
207.4933,65301.0409,0.18754,0.03054,-0.02566,3
207.5038,65301.0509,0.23091,0.11057,-0.02321,3
207.5119,65301.0608,0.24496,0.10629,-0.02627,3
207.5243,65301.0708,0.21014,0.01955,-0.02627,3
207.5322,65301.0808,0.17532,-0.08919,-0.00122,3
207.5431,65301.0909,0.16616,-0.19303,0.04398,3
207.5559,65301.1009,0.16371,-0.23091,0.07758,3
207.5621,65301.1109,0.17837,-0.2022,0.13256,3
207.5707,65301.1209,0.17776,-0.10568,0.17226,3
207.5852,65301.1308,0.15333,0.01344,0.19364,3
207.5921,65301.1419,0.10446,0.05192,0.17837,3
207.6072,65301.1518,0.04276,0.01038,0.14172,3
207.6125,65301.1618,-0.03421,-0.02627,0.09407,3
207.6254,65301.1718,-0.14661,-0.10751,0.02993,3
207.6317,65301.1819,-0.2303,-0.21075,-0.02505,3
207.644,65301.1919,-0.33842,-0.36224,-0.09102,3
207.6513,65301.2017,-0.41539,-0.51374,-0.15394,3
207.664,65301.2118,-0.50641,-0.63835,-0.21502,3
207.6838,65301.2218,-0.50946,-0.68783,-0.23518,3
207.6854,65301.2318,-0.41661,-0.60964,-0.22235,3
207.6945,65301.2419,-0.28894,-0.52351,-0.19364,3
207.7151,65301.2519,-0.08002,-0.42944,-0.14478,3
207.7188,65301.2619,0.12401,-0.40439,-0.10324,3
207.7291,65301.2718,0.32559,-0.4105,-0.05253,3
207.7353,65301.2818,0.3879,-0.35369,-0.03238,3
207.7477,65301.2918,0.31398,-0.22358,-0.02505,3
207.7539,65301.3019,0.11973,-0.13317,-0.02932,3
207.7635,65301.3119,-0.08858,-0.1124,-0.10568,3
207.7737,65301.3219,-0.20464,-0.15211,-0.14844,3
207.7832,65301.3319,-0.22541,-0.18631,-0.1741,3
207.7935,65301.3418,-0.1405,-0.16738,-0.20342,3
207.8034,65301.3518,-0.00489,-0.12828,-0.22419,3
207.8174,65301.3619,0.06903,-0.13011,-0.18876,3
207.823,65301.3719,0.04337,-0.16127,-0.11362,3
207.8315,65301.3819,-0.03848,-0.21869,-0.05498,3
207.843,65301.3919,-0.16127,-0.23946,-0.01344,3
207.8528,65301.4018,-0.22297,-0.23457,0.00489,3
207.8685,65301.4118,-0.2248,-0.19975,-0.01344,3
207.8732,65301.4218,-0.17532,-0.16554,-0.03848,3
207.8844,65301.4319,-0.08369,-0.20403,-0.06048,3
207.8924,65301.4419,0,-0.25901,-0.08186,3
207.9058,65301.4519,0.04276,-0.24923,-0.09224,3
207.9124,65301.4618,0.02016,-0.20953,-0.10385,3
207.9224,65301.4718,-0.02993,-0.17165,-0.1179,3
207.9306,65301.4818,-0.06475,-0.13317,-0.09652,3
207.9427,65301.4918,-0.05315,-0.12828,-0.04948,3
207.9525,65301.5019,-0.01833,-0.15638,0,3
207.9622,65301.5119,0.02505,-0.2022,0.04276,3
207.9723,65301.5219,0.04337,-0.20342,0.05376,3
207.9895,65301.5318,0.01894,-0.16432,0.02505,3
207.9949,65301.5418,-0.01527,-0.08919,-0.00794,3
208.0076,65301.5519,-0.02749,-0.00122,-0.07819,3
208.0117,65301.5619,-0.00611,0.04826,-0.14905,3
208.0279,65301.5719,0.04154,0.09468,-0.2193,3
208.0329,65301.5829,0.08796,0.14294,-0.22724,3
208.0463,65301.5929,0.14355,0.16616,-0.20586,3
208.053,65301.6029,0.21136,0.15088,-0.16249,3
208.0693,65301.6128,0.26512,0.11545,-0.11484,3
208.0742,65301.6239,0.26573,0.11179,-0.05498,3
208.0894,65301.6349,0.21197,0.135,-0.00367,3
208.0998,65301.6458,0.13256,0.09224,0.0281,3
208.1082,65301.6559,0.05376,0.01955,0.0226,3
208.1153,65301.6659,0.01405,0.01222,0.01833,3
208.1283,65301.6759,0.02321,0.07636,0.02138,3
208.1373,65301.6869,0.08063,0.20403,0.03726,3
208.149,65301.6969,0.14844,0.29871,0.06353,3
208.1563,65301.7069,0.21808,0.36224,0.1014,3
208.1688,65301.7168,0.24068,0.41905,0.16677,3
208.1763,65301.7268,0.18021,0.41294,0.21686,3
208.1908,65301.7368,0.06475,0.35247,0.26145,3
208.1963,65301.7469,-0.03543,0.27306,0.27184,3
208.2087,65301.7569,-0.15272,0.135,0.24557,3
208.216,65301.7669,-0.26084,-0.00489,0.18692,3
208.2277,65301.7768,-0.42028,-0.16799,0.11301,3
208.2367,65301.7868,-0.562,-0.31154,0.03971,3
208.2506,65301.7968,-0.69516,-0.52412,-0.06109,3
208.2594,65301.8069,-0.68661,-0.56994,-0.12217,3
208.2716,65301.8169,-0.53329,-0.46853,-0.09713,3
208.2764,65301.8269,-0.35064,-0.27917,-0.04765,3
208.2896,65301.8368,-0.09224,0.02443,0.00244,3
208.2999,65301.8468,0.11668,0.22846,0.03971,3
208.3097,65301.8568,0.2645,0.36713,0.06597,3
208.3179,65301.8668,0.26389,0.37874,0.0843,3
208.3335,65301.8769,0.18204,0.24679,0.08735,3
208.3407,65301.8869,0.0617,0.09224,0.08552,3
208.353,65301.8968,-0.04154,-0.00794,0.07453,3
208.3594,65301.9079,-0.07208,-0.03176,0.05192,3
208.371,65301.9179,-0.05498,-0.05315,0.04459,3
208.3777,65301.9278,-0.02382,-0.05803,0.04398,3
208.3974,65301.9378,-0.00183,-0.00183,0.06231,3
208.4033,65301.9478,-0.01833,0.04826,0.06536,3
208.4189,65301.9579,-0.05864,0.08002,0.07575,3
208.4231,65301.9679,-0.11851,0.08919,0.07819,3
208.438,65301.9779,-0.17287,0.06781,0.08308,3
208.4397,65301.9878,-0.1741,0.00061,0.09285,3
208.4494,65301.9978,-0.13317,-0.10018,0.08125,3
208.4602,65302.0078,-0.07819,-0.2022,0.0733,3
208.4699,65302.0179,-0.01283,-0.25717,0.05986,3
208.4774,65302.0279,0.02932,-0.25107,0.04032,3
208.4916,65302.0379,0.03787,-0.17715,0.01161,3
208.503,65302.0478,0.00611,-0.09713,-0.02321,3
208.5147,65302.0578,-0.03787,0.07697,-0.06109,3
208.5199,65302.0678,-0.03299,0.30421,-0.0733,3
208.5309,65302.0779,0.01038,0.50274,-0.05498,3
208.5378,65302.0879,0.05681,0.551,-0.03848,3
208.5519,65302.0979,0.10996,0.54062,-0.02138,3
208.5573,65302.1079,0.17287,0.51801,-0.01344,3
208.5688,65302.1178,0.21075,0.37751,0.0055,3
208.5769,65302.1278,0.22724,0.14722,0.02993,3
208.5897,65302.1378,0.22297,-0.0617,0.04704,3
208.5968,65302.1479,0.21075,-0.20953,0.05681,3
208.6098,65302.1579,0.1912,-0.27733,0.05864,3
208.6177,65302.1679,0.15455,-0.27061,0.04643,3
208.6338,65302.1776,0.13439,-0.16982,0.0507,3
208.6377,65302.1878,0.11851,-0.03787,0.06353,3
208.6493,65302.1978,0.11301,0.03482,0.06781,3
208.6654,65302.2079,0.13073,0.03176,0.0672,3
208.6718,65302.2179,0.17776,-0.0281,0.04215,3
208.6784,65302.2278,0.20831,-0.08796,0.03054,3
208.6903,65302.2378,0.23152,-0.14294,0.02749,3
208.6987,65302.2478,0.22602,-0.23213,0.03482,3
208.7085,65302.2578,0.19731,-0.35064,0.04704,3
208.717,65302.2679,0.15272,-0.39156,0.0562,3
208.7287,65302.2779,0.05986,-0.35247,0.06903,3
208.7371,65302.2879,-0.04276,-0.28894,0.06231,3
208.7488,65302.2978,-0.11973,-0.22785,0.02688,3
208.7595,65302.3078,-0.17654,-0.17104,-0.01588,3
208.7757,65302.3178,-0.20831,-0.12706,-0.04276,3
208.781,65302.3279,-0.24068,-0.12217,-0.05253,3
208.797,65302.3379,-0.27306,-0.20647,-0.07453,3
208.8,65302.3479,-0.28466,-0.33353,-0.10263,3
208.8173,65302.3579,-0.32315,-0.51007,-0.12462,3
208.8199,65302.3678,-0.3543,-0.63286,-0.12767,3
208.8345,65302.3778,-0.35247,-0.6805,-0.135,3
208.8503,65302.3878,-0.30788,-0.60842,-0.13622,3
208.8519,65302.3979,-0.21014,-0.45632,-0.13073,3
208.8695,65302.4079,-0.11729,-0.33903,-0.12706,3
208.8709,65302.4179,0.01222,-0.21686,-0.10446,3
208.882,65302.4278,0.09346,-0.13806,-0.08674,3
208.8901,65302.4378,0.15149,-0.07819,-0.1014,3
208.9029,65302.4478,0.14111,-0.07391,-0.11423,3
208.9425,65302.4579,0.11179,-0.07758,-0.1124,3
208.9452,65302.4679,0.0843,-0.07819,-0.09835,3
208.9457,65302.4779,0.0788,-0.06903,-0.10507,3
208.9464,65302.4878,0.08919,-0.07636,-0.11606,3
208.9506,65302.4978,0.09163,-0.09163,-0.12217,3
208.9589,65302.5078,0.07147,-0.10629,-0.10996,3
208.9742,65302.5178,0.02749,-0.1405,-0.07575,3
208.9796,65302.5278,-0.02627,-0.16738,-0.02566,3
208.9897,65302.5379,-0.0672,-0.16188,0.02505,3
208.9966,65302.5478,-0.08369,-0.1631,0.05131,3
209.0092,65302.5577,-0.05192,-0.17898,0.0452,3
209.0165,65302.5678,0.00367,-0.1857,0.01038,3
209.0297,65302.5778,0.06414,-0.17898,-0.05559,3
209.0371,65302.5878,0.09407,-0.15211,-0.09224,3
209.052,65302.5978,0.0898,-0.11301,-0.11729,3
209.0589,65302.6079,0.07269,-0.0672,-0.13378,3
209.0692,65302.6178,0.05498,-0.01894,-0.12889,3
209.0775,65302.6278,0.06475,0.0391,-0.10996,3
209.0891,65302.6378,0.09468,0.07941,-0.08063,3
209.0971,65302.6478,0.13378,0.04337,-0.05009,3
209.1105,65302.6578,0.18754,-0.02932,-0.00916,3
209.1172,65302.6679,0.22724,-0.06292,0.01405,3
209.1292,65302.6778,0.22724,-0.09407,0.03054,3
209.1372,65302.6878,0.20586,-0.0898,0.04398,3
209.151,65302.6978,0.15333,-0.0452,0.04459,3
209.1577,65302.7078,0.07269,0.01466,0.00672,3
209.1693,65302.7178,-0.00611,0.07514,-0.05315,3
209.1773,65302.7279,-0.06109,0.15516,-0.09224,3
209.1908,65302.7378,-0.06353,0.19609,-0.11301,3
209.2003,65302.7478,-0.00244,0.15211,-0.1179,3
209.2104,65302.7578,0.09835,0.06964,-0.10263,3
209.2207,65302.7678,0.17532,0.03482,-0.07758,3
209.2392,65302.7778,0.22969,0.00794,-0.04887,3
209.2415,65302.7879,0.22174,0.00305,-0.00611,3
209.2513,65302.7978,0.16677,0.04093,0.0391,3
209.2589,65302.8078,0.08919,0.05925,0.05498,3
209.273,65302.8178,0.00855,0.11668,0.03238,3
209.278,65302.8278,-0.03726,0.21808,-0.00733,3
209.2897,65302.8378,-0.04887,0.33537,-0.05498,3
209.2996,65302.8478,-0.01161,0.39523,-0.08002,3
209.312,65302.8578,0.05681,0.44776,-0.08796,3
209.3171,65302.8678,0.12523,0.47953,-0.08247,3
209.3296,65302.8778,0.16677,0.47586,-0.05803,3
209.3369,65302.8878,0.13561,0.40684,-0.03482,3
209.3487,65302.8978,0.08308,0.33659,-0.02077,3
209.3569,65302.9078,0.04887,0.33109,-0.00855,3
209.3687,65302.9179,0.0562,0.34697,-0.0055,3
209.3768,65302.9278,0.0562,0.3769,0.01038,3
209.3892,65302.9378,0.00611,0.37507,0.04643,3
209.4,65302.9478,-0.07025,0.34575,0.0562,3
209.4098,65302.9588,-0.19181,0.20769,0.04398,3
209.4183,65302.9688,-0.29383,0.07208,0.01588,3
209.4302,65302.9788,-0.3708,0.00428,-0.02016,3
209.4383,65302.9888,-0.35858,-0.01283,-0.06414,3
209.4506,65302.9988,-0.24435,-0.01405,-0.09468,3
209.4581,65303.0088,-0.0562,0.05376,-0.09652,3
209.4738,65303.0188,0.20159,0.20953,-0.08186,3
209.4803,65303.0299,0.36591,0.33537,-0.05681,3
209.4915,65303.0398,0.42089,0.39279,-0.01649,3
209.5019,65303.0498,0.32926,0.37018,0.03054,3
209.5155,65303.0598,0.10385,0.25962,0.07269,3
209.5202,65303.0698,-0.12828,0.16616,0.09896,3
209.5332,65303.0798,-0.34025,0.10324,0.12706,3
209.5403,65303.0899,-0.39156,0.05131,0.1295,3
209.5568,65303.0998,-0.28405,-0.02871,0.10812,3
209.566,65303.1098,-0.14783,-0.0843,0.08369,3
209.577,65303.1198,0.02138,-0.11301,0.04398,3
209.5808,65303.1298,0.06964,-0.06414,0.03238,3
209.5913,65303.1398,0.03787,0.02077,0.04154,3
209.5992,65303.1498,-0.00794,0.09529,0.05009,3
209.6147,65303.1598,-0.06109,0.18448,0.04215,3
209.6238,65303.1698,-0.09224,0.16005,0.0171,3
209.635,65303.1809,-0.13073,0.04154,-0.00672,3
209.6403,65303.1908,-0.17593,0.00489,-0.00428,3
209.6526,65303.2008,-0.24984,0.04459,0.0281,3
209.6604,65303.2108,-0.28222,0.08308,0.06781,3
209.6722,65303.2208,-0.22846,0.06842,0.10934,3
209.6883,65303.2308,-0.13317,0.0336,0.1295,3
209.6964,65303.2409,-0.00183,-0.01283,0.14172,3
209.7039,65303.2508,0.0733,-0.01649,0.14172,3
209.7193,65303.2608,0.10568,0.00733,0.10934,3
209.7217,65303.2708,0.10751,0.02993,0.05986,3
209.7339,65303.2808,0.11057,0.07636,0.00733,3
209.7405,65303.2908,0.12706,0.146,-0.00794,3
209.7543,65303.3008,0.14905,0.15944,-0.02016,3
209.7603,65303.3108,0.17165,0.12828,-0.03115,3
209.7729,65303.3208,0.17715,0.06048,-0.01222,3
209.7802,65303.3308,0.14722,-0.02505,0.02382,3
209.7978,65303.3408,0.13683,-0.10996,0.0672,3
209.8033,65303.3508,0.17043,-0.17226,0.06231,3
209.817,65303.3608,0.24618,-0.21258,0.03299,3
209.8326,65303.3709,0.31826,-0.21564,0.01649,3
209.8354,65303.3808,0.35858,-0.19487,-0.00855,3
209.8493,65303.3908,0.3036,-0.17959,-0.04032,3
209.87,65303.4008,0.17226,-0.15211,-0.07025,3
209.88,65303.4108,0.06842,-0.1405,-0.09957,3
209.8822,65303.4207,-0.02993,-0.18265,-0.12462,3
209.8887,65303.4307,-0.0226,-0.19364,-0.12401,3
209.8993,65303.4408,0.03787,-0.28283,-0.146,3
209.9008,65303.4508,0.12706,-0.33842,-0.14111,3
209.9132,65303.4608,0.2022,-0.35797,-0.10263,3
209.9213,65303.4708,0.22235,-0.37874,-0.05864,3
209.9334,65303.4808,0.20769,-0.405,-0.02077,3
209.9398,65303.4909,0.1857,-0.38118,-0.02321,3
209.9536,65303.5008,0.18754,-0.30421,-0.07453,3
209.9598,65303.5108,0.15272,-0.16799,-0.0843,3
209.9714,65303.5208,0.04154,0.01894,-0.11545,3
209.9807,65303.5308,-0.04581,0.10018,-0.16371,3
209.993,65303.5408,-0.09102,0.12645,-0.1857,3
210.0006,65303.5508,-0.11973,0.06231,-0.22052,3
210.0129,65303.5608,-0.14905,-0.12095,-0.26939,3
210.0207,65303.5708,-0.20281,-0.36163,-0.30849,3
210.0344,65303.5808,-0.31398,-0.64935,-0.32803,3
210.0419,65303.5918,-0.33537,-0.73976,-0.33353,3
210.0546,65303.6018,-0.22174,-0.70066,-0.28833,3
210.0622,65303.6118,-0.00611,-0.62919,-0.29566,3
210.0786,65303.6218,0.2248,-0.45815,-0.26023,3
210.087,65303.6318,0.32865,-0.2926,-0.20097,3
210.0976,65303.6419,0.32498,-0.13683,-0.17715,3
210.1047,65303.6518,0.24374,-0.11057,-0.14478,3
210.1153,65303.6618,0.13195,-0.02932,-0.11973,3
210.1212,65303.6718,0.08491,0.05803,-0.07575,3
210.1335,65303.6818,0.03543,0.13011,-0.05253,3
210.1413,65303.6918,0.01772,0.1124,-0.06292,3
210.1564,65303.7018,0.02321,0,-0.08552,3
210.1629,65303.7118,0.05742,-0.13867,-0.08247,3
210.1753,65303.7217,0.0898,-0.36408,-0.13195,3
210.185,65303.7318,0.10812,-0.54795,-0.17898,3
210.1933,65303.7418,0.11484,-0.70799,-0.2138,3
210.2013,65303.7518,0.0507,-0.70066,-0.1967,3
210.2135,65303.7618,-0.06964,-0.59193,-0.146,3
210.2214,65303.7718,-0.15821,-0.46731,-0.11362,3
210.2343,65303.7818,-0.25045,-0.29199,-0.09407,3
210.2432,65303.7918,-0.27122,-0.10568,-0.12462,3
210.2626,65303.8018,-0.29627,0.12278,-0.15394,3
210.2714,65303.8128,-0.29444,0.1857,-0.20097,3
210.2807,65303.8228,-0.23457,0.2529,-0.16127,3
210.286,65303.8328,-0.11668,0.23396,-0.1405,3
210.295,65303.8428,0.05986,0.14355,-0.09713,3
210.3034,65303.8538,0.14233,0.09713,-0.05742,3
210.3156,65303.8638,0.09713,0.10446,-0.00428,3
210.3256,65303.8738,-0.03299,0.10568,0.04154,3
210.3394,65303.8838,-0.15272,0.07025,0.07269,3
210.3468,65303.8938,-0.2022,0.00672,0.03604,3
210.356,65303.9038,-0.23946,0.15027,0.00611,3
210.3643,65303.9138,-0.32315,0.26512,0.00916,3
210.3762,65303.9238,-0.35369,0.11423,0.01588,3
210.3842,65303.9338,-0.34331,0.07391,0.00305,3
210.3987,65303.9439,-0.25962,0.05192,-0.02932,3
210.4045,65303.9538,-0.17776,0.04704,-0.06964,3
210.4173,65303.9638,-0.10446,0.06475,-0.10201,3
210.4254,65303.9748,-0.05192,0.06414,-0.08552,3
210.4401,65303.9848,-0.02688,0.01772,-0.05009,3
210.4456,65303.9948,0.00672,-0.00122,-0.00733,3
210.4591,65304.0058,0.08002,-0.03421,0.05559,3
210.4665,65304.0158,0.18265,-0.17532,0.07391,3
210.4794,65304.0258,0.26817,-0.27672,0.06536,3
210.4902,65304.0358,0.31521,-0.29505,0.01955,3
210.4997,65304.0458,0.32437,-0.20403,-0.02443,3
210.5078,65304.0568,0.32376,-0.16799,-0.04215,3
210.5199,65304.0668,0.30727,-0.22297,-0.06781,3
210.5298,65304.0769,0.25045,-0.23274,-0.03971,3
210.5411,65304.0868,0.19487,-0.17959,0.01588,3
210.5492,65304.0968,0.1576,-0.07269,0.03604,3
210.5598,65304.1068,0.19242,0.04704,0.05681,3
210.5673,65304.1168,0.2584,0.08369,0.01955,3
210.5798,65304.1268,0.33414,0.05986,-0.01283,3
210.5873,65304.1368,0.38546,0.10568,-0.03176,3
210.6104,65304.1468,0.38729,0.19731,-0.02382,3
210.6217,65304.1568,0.25962,0.19609,-0.02749,3
210.624,65304.1668,0.0171,0.2926,0.00367,3
210.6285,65304.1768,-0.17349,0.43555,0.04581,3
210.6383,65304.1868,-0.34514,0.56872,0.07147,3
210.647,65304.1968,-0.42822,0.56749,0.09591,3
210.6586,65304.2068,-0.47159,0.37141,0.10201,3
210.6678,65304.2168,-0.40439,0.13439,0.10568,3
210.6783,65304.2268,-0.24679,-0.06658,0.08796,3
210.6871,65304.2368,-0.08613,-0.16616,0.02443,3
210.6986,65304.2468,0.09957,-0.18326,-0.00794,3
210.7067,65304.2568,0.22235,-0.1405,0.00305,3
210.7198,65304.2669,0.32193,-0.03238,0.04154,3
210.7309,65304.2768,0.3824,0.14233,0.0788,3
210.7413,65304.2868,0.405,0.25412,0.12828,3
210.7489,65304.2968,0.2926,0.29138,0.16066,3
210.76,65304.3068,0.12217,0.3317,0.26084,3
210.7677,65304.3178,0.06781,0.29077,0.32681,3
210.7798,65304.3278,0.15333,0.1631,0.34086,3
210.7925,65304.3378,0.29871,0.0898,0.30055,3
210.812,65304.3478,0.4386,0.04337,0.27428,3
210.8136,65304.3579,0.46242,0.02749,0.28344,3
210.8209,65304.3677,0.41233,-0.01772,0.28772,3
210.8277,65304.3778,0.32132,-0.06658,0.30604,3
210.8398,65304.3878,0.2022,0.00611,0.30727,3
210.848,65304.3978,0.09652,0.08063,0.28222,3
210.8606,65304.4078,-0.06048,0.14844,0.22113,3
210.8683,65304.4179,-0.16249,0.2138,0.18082,3
210.8812,65304.4278,-0.17776,0.24862,0.12095,3
210.8928,65304.4378,-0.12156,0.22846,0.07697,3
210.8989,65304.4478,0.00489,0.2193,0.04032,3
210.9122,65304.4578,0.11729,0.25962,0.03848,3
210.9201,65304.4678,0.18631,0.32681,0.10018,3
210.9274,65304.4778,0.18937,0.37874,0.16493,3
210.9388,65304.4877,0.17043,0.41233,0.18509,3
210.9467,65304.4978,0.13378,0.40684,0.17165,3
210.9582,65304.5078,0.06842,0.37263,0.13744,3
210.9688,65304.5178,-0.04826,0.35186,0.10079,3
210.9801,65304.5278,-0.20097,0.36102,0.08919,3
210.9879,65304.5378,-0.26084,0.2926,0.11179,3
211.0004,65304.5478,-0.1912,0.10751,0.14416,3
211.008,65304.5578,-0.02627,-0.09041,0.1405,3
211.0284,65304.5678,0.13439,-0.21502,0.13928,3
211.031,65304.5778,0.19731,-0.19181,0.16554,3
211.0433,65304.5878,0.16799,-0.08002,0.18387,3
211.0517,65304.5978,0.05803,0.0562,0.16371,3
211.0622,65304.6078,-0.00367,0.2419,0.15516,3
211.0702,65304.6178,0.08369,0.32987,0.13439,3
211.084,65304.6278,0.2193,0.2865,0.06781,3
211.0916,65304.6378,0.27672,0.17471,0.03665,3
211.1009,65304.6478,0.21747,0.10873,0.00489,3
211.1138,65304.6578,0.07819,0.06658,-0.01588,3
211.1252,65304.6678,0.01344,0.00367,-0.00122,3
211.1281,65304.6778,0.05681,-0.11362,0.0672,3
211.1391,65304.6878,0.20159,-0.25412,0.18082,3
211.1478,65304.6978,0.45571,-0.52473,0.17532,3
211.1694,65304.7078,0.39095,-0.56444,0.09407,3
211.1718,65304.7178,0.28894,-0.22541,0.09835,3
211.1804,65304.7278,0.27611,0.29199,0.23885,3
211.1879,65304.7378,0.21686,0.48258,0.29566,3
211.1992,65304.7478,0.17287,0.5003,0.26084,3
211.2087,65304.7578,0.13378,0.44715,0.26512,3
211.2188,65304.7678,0.06536,0.37629,0.29016,3
211.229,65304.7778,-0.02566,0.3598,0.33781,3
211.2419,65304.7878,-0.09591,0.29322,0.34575,3
211.2527,65304.7978,-0.08063,0.03115,0.27611,3
211.2654,65304.8078,-0.07636,-0.31276,0.17776,3
211.2677,65304.8178,-0.17165,-0.50213,0.15638,3
211.2821,65304.8278,-0.4331,-0.50885,0.14416,3
211.2869,65304.8378,-0.68478,-0.31582,0.11912,3
211.2984,65304.8478,-0.79046,0.04215,0.09774,3
211.3091,65304.8578,-0.6689,0.27122,0.06109,3
211.3185,65304.8677,-0.35491,0.37751,0.01038,3
211.3292,65304.8778,-0.02505,0.40989,0.00122,3
211.3386,65304.8878,0.25107,0.43249,0.03054,3
211.3468,65304.8978,0.40745,0.44349,0.06292,3
211.3586,65304.9078,0.45815,0.44776,0.11729,3
211.3669,65304.9178,0.40134,0.45937,0.14233,3
211.3806,65304.9278,0.24862,0.49297,0.1741,3
211.3869,65304.9378,0.08002,0.54856,0.20586,3
211.3994,65304.9478,-0.13439,0.5681,0.2474,3
211.4071,65304.9578,-0.22724,0.52412,0.27611,3
211.4186,65304.9678,-0.19548,0.48808,0.2926,3
211.4268,65304.9778,-0.10446,0.48808,0.31826,3
211.4387,65304.9878,-0.02077,0.53878,0.36224,3
211.4495,65304.9978,0.01344,0.58643,0.40439,3
211.4599,65305.0078,0.02749,0.59315,0.4777,3
211.4669,65305.0178,0.03971,0.58582,0.51924,3
211.4796,65305.0278,0.0617,0.55894,0.53695,3
211.4884,65305.0378,0.04765,0.64324,0.55344,3
211.4995,65305.0478,0.01405,0.76114,0.56994,3
211.508,65305.0578,0.00611,0.82711,0.58399,3
211.52,65305.0678,0.03482,0.8491,0.59804,3
211.5272,65305.0778,0.05131,0.85643,0.59865,3
211.5395,65305.0878,0.00672,0.99021,0.62186,3
211.5501,65305.0978,-0.07025,1.22601,0.69883,3
211.5698,65305.1078,-0.13561,1.41354,0.79901,3
211.5808,65305.1178,-0.11973,1.41537,0.84116,3
211.5818,65305.1278,-0.04093,1.38544,0.85643,3
211.5877,65305.1378,-0.00428,1.41232,0.8772,3
211.607,65305.1478,-0.02199,1.39277,0.91447,3
211.6121,65305.1578,-0.04887,1.39399,0.94684,3
211.622,65305.1677,-0.04459,1.53755,1.01281,3
211.6291,65305.1778,-0.0281,1.6921,1.05741,3
211.6466,65305.1878,-0.02749,1.78617,1.07268,3
