SensorTimestamp(s),acc_x,acc_y,acc_z
65306.8969,-0.14605,7.82665,4.88657
65306.9169,-1.13006,7.27598,5.38217
65306.9369,-1.30484,6.95037,6.2345
65306.9569,-1.41018,7.07487,7.37175
65306.9769,-1.16358,7.31668,7.29034
65306.9969,-1.28808,7.45554,6.57448
65307.0169,-1.03908,7.48188,6.38294
65307.0369,-0.79966,7.45554,6.21774
65307.0569,-0.62728,7.34781,6.38294
65307.0767,0.0431,7.83383,5.99748
65307.0969,0.07661,8.26957,5.9041
65307.1169,0.13408,8.22408,5.69341
65307.1369,-0.18435,8.1738,5.72932
65307.1569,-0.5363,7.94157,5.88016
65307.1769,-0.76854,7.84819,6.0693
65307.1969,-0.55545,8.29591,6.70855
65307.2169,-0.45729,8.09719,5.86101
65307.2369,-0.81163,8.23366,5.33428
65307.2569,-0.97683,8.22408,6.17704
65307.2769,-0.98881,8.33182,7.27358
65307.2969,-1.07739,8.83221,6.90967
65307.3169,-1.08697,8.92798,5.67905
65307.3369,-1.08936,8.60955,5.27443
65307.3569,-1.15401,8.07085,6.01423
65307.3769,-0.45729,7.90326,7.52498
65307.3969,1.01993,7.91044,8.5066
65307.4169,1.50116,7.82904,8.4659
65307.4379,1.06303,7.33823,7.38372
65307.4579,0.26815,6.72531,6.55772
65307.4778,-0.14126,6.42125,5.65271
65307.4979,-0.43574,6.52181,5.5737
65307.5179,-0.09337,6.61997,5.4109
65307.5379,0.39265,6.86178,5.60961
65307.5579,0.46208,6.9767,5.71257
65307.5787,0.98162,7.41245,4.76686
65307.5989,1.03908,7.56328,3.87861
65307.6189,0.64165,7.31668,4.09408
65307.6388,0.38547,7.1443,4.81713
65307.6589,0.23942,7.28077,4.92966
65307.6789,-0.14365,7.15866,4.90333
65307.6989,-0.11013,7.53934,4.78601
65307.7189,0.4525,8.3007,4.60405
65307.7389,0.84994,8.77714,5.67665
65307.7589,0.26815,8.47787,6.94079
65307.7789,-0.60573,8.02776,7.19458
65307.7989,-0.99359,7.82665,6.89051
65307.8189,-0.48363,8.31027,5.79876
65307.8389,0.02873,8.88488,5.60483
65307.8589,0.7853,9.33739,7.21852
65307.8789,0.98162,9.29669,7.97987
65307.8989,0.11732,8.76278,6.22492
65307.9189,-0.2466,8.69813,4.80756
65307.9389,0.4142,9.45231,4.78601
65307.9589,0.79248,9.87129,5.75327
65307.9797,0.49321,9.64145,5.48512
65307.9999,0.25618,9.04529,6.14113
65308.0199,-0.08619,8.03494,9.01417
65308.0409,-0.65841,7.04135,9.77313
65308.0609,-1.57778,6.57208,7.0605
65308.0809,-1.57778,6.49307,4.2952
65308.1009,-0.95529,6.84263,5.03979
65308.1209,-0.16041,7.06768,6.83066
65308.1409,0.18196,7.13472,6.43561
65308.1609,0.16041,7.1036,5.62637
65308.1809,0.03352,6.86657,6.10761
65308.2019,-0.05986,6.9384,5.93523
65308.2219,-0.04788,6.95516,5.47554
65308.2419,-0.19632,6.78996,5.31273
65308.2619,-0.08619,6.9384,5.19542
65308.2819,0.22505,7.05571,5.46596
65308.3019,-0.09098,7.12993,5.0781
65308.3219,-0.3711,7.16824,5.18345
65308.3418,-0.23703,7.37654,5.18345
65308.3619,0.21787,7.97748,5.18584
65308.3819,0.826,8.66222,5.37259
65308.4019,0.74699,8.82742,5.65032
65308.4219,-0.09577,8.56167,5.91128
65308.4419,-0.63207,8.10677,5.60722
65308.4619,-0.4549,8.39168,5.94001
65308.4819,-0.17957,8.71011,6.81869
65308.5018,-0.14605,8.81784,7.00783
65308.5218,-0.08619,9.26317,6.06212
65308.5418,0.06225,9.65821,5.59525
65308.5618,0.43096,9.37809,5.18584
65308.5818,0.7829,8.85136,5.9879
65308.6019,0.79966,7.90805,8.23366
65308.6219,0.6201,7.16345,9.70609
65308.6419,0.1652,6.98628,8.5042
65308.6619,0.29688,7.2257,6.00466
65308.6829,0.826,7.57047,4.81474
65308.7029,0.69192,7.31668,4.77404
65308.7228,0.21548,6.91206,4.48434
65308.7429,0.1652,6.76601,4.55617
65308.7629,0.49081,7.05092,5.05895
65308.7828,1.1157,7.41484,5.80594
65308.8029,1.18034,7.52019,5.63595
65308.8229,0.74939,7.12275,5.34146
65308.8428,0.54588,6.95037,5.05895
65308.8629,0.56024,7.13233,4.89854
65308.8829,0.85952,7.40527,4.59447
65308.9028,0.72305,7.50103,4.36463
65308.9229,0.68474,7.71172,5.28879
65308.9429,0.43335,7.83143,5.91128
65308.9639,-0.0838,7.94396,5.17148
65308.9839,-0.41899,7.99424,4.83629
65309.0039,-0.78769,8.06846,5.74369
65309.0248,-0.67038,8.4635,6.37097
65309.0449,-0.1245,9.03811,5.92325
65309.0659,0.21787,9.24401,6.69898
65309.0859,-0.13168,8.77714,8.54251
65309.1069,-0.59137,8.22648,8.21929
65309.1268,-1.20189,8.23605,5.82509
65309.1469,-0.90022,8.65265,4.05338
65309.1669,0.29688,8.94234,4.01508
65309.1868,0.87388,8.65743,7.44118
65309.2069,-0.09577,7.19458,10.46984
65309.2269,-1.58975,5.95677,9.7037
65309.2469,-1.65918,6.20098,6.06691
65309.2679,-0.52672,6.90248,4.75967
65309.2889,0.56743,7.64469,6.61757
65309.3088,0.47405,7.47709,7.69975
65309.3289,0.1652,6.96473,8.03255
65309.3489,-0.14844,6.8977,8.06846
65309.3688,-0.56503,6.57927,6.83066
65309.3889,-0.81403,6.33027,6.05733
65309.4089,-0.54588,6.40928,6.78517
65309.4288,-0.10056,6.53856,7.46512
65309.4489,-0.29688,6.49547,6.53856
65309.4688,-0.2083,6.63433,5.18584
65309.4888,0.08619,6.92403,4.71658
65309.5089,0.15083,7.26161,4.35026
65309.5289,0.2083,7.35738,5.05177
65309.5488,0.64883,7.71891,6.09803
65309.5689,0.43574,7.93917,6.2752
65309.5889,0.15562,8.08522,5.96156
65309.6089,0.30167,8.20972,5.83228
65309.6289,0.12929,8.1738,6.8115
65309.6489,0.02394,8.06367,7.68778
65309.6689,0.02634,8.12353,7.49146
65309.6888,0.19154,8.75799,6.73728
65309.7089,0.14844,8.84897,6.95276
65309.7288,0.64643,9.13388,5.89692
65309.7488,1.12049,8.93756,5.99029
65309.7689,1.74537,8.62391,6.54575
65309.7889,1.51553,7.89368,8.63589
65309.8088,0.57461,7.01501,8.56645
65309.8298,0.24421,6.85699,5.9855
65309.8499,0.84515,7.1419,4.60405
65309.8699,1.09894,7.21612,5.51624
65309.8898,0.3711,6.75165,6.37097
65309.9099,-0.00718,6.54575,5.75087
65309.9299,-0.00479,6.43322,5.23612
65309.9498,0.4525,6.74447,5.66708
65309.9699,0.95768,7.18739,6.19859
65309.9899,1.30484,7.3095,5.59046
65310.0098,0.60573,6.84742,5.59046
65310.0299,-0.05986,6.49786,5.52582
65310.0499,-0.44293,6.38055,5.15472
65310.0699,-0.06464,6.70616,4.85544
65310.0899,0.41899,7.27598,4.90333
65310.1099,0.58658,7.61835,5.37498
65310.1299,0.52912,7.90087,5.84425
65310.1498,0.50039,8.12113,5.92325
65310.1699,0.45729,8.4635,5.74608
65310.1899,0.72305,8.86573,5.26006
65310.2098,0.59855,9.04051,5.2433
65310.2299,0.58419,8.92558,6.30872
65310.2499,0.72305,8.85136,7.90087
65310.2698,0.65122,9.06684,7.94875
65310.2897,0.56024,9.38048,6.95994
65310.3097,0.33279,9.69652,5.81312
65310.3298,-0.21787,9.40442,5.28879
65310.3499,-0.57221,8.5042,5.74848
65310.3709,-0.53151,7.82186,8.37013
65310.3909,-0.48123,6.95994,10.12029
65310.4119,-0.79727,6.6894,7.52976
65310.4319,-0.69911,6.76123,4.67109
65310.4519,-0.61292,6.57448,4.79798
65310.4719,-0.48123,6.50265,6.37576
65310.4919,0.11492,6.88812,6.27041
65310.5118,0.02394,6.8139,5.89692
65310.5318,-0.0431,6.69179,6.05972
65310.5519,-0.27773,6.47153,6.23211
65310.5718,-0.4142,6.44759,5.95199
65310.5918,0.0407,6.83545,6.1531
65310.6118,0.26815,7.17303,7.21612
65310.6318,0.21548,7.21134,7.07965
65310.6518,-0.31603,7.08684,5.95917
65310.6719,-0.69671,6.9767,5.01106
65310.6918,-0.44532,7.31189,5.32949
65310.7118,0.2059,7.79791,6.32069
65310.7319,0.46687,8.22408,6.72292
65310.7528,0.06464,8.14986,6.4404
65310.7728,-0.06704,8.10677,6.10521
65310.7928,-0.27773,8.1331,5.97114
65310.8128,-0.73741,8.07325,6.25365
65310.8329,-1.13006,8.06846,6.37336
65310.8528,-0.56024,8.41083,6.37576
65310.8738,0.34477,9.17937,6.60321
65310.8938,1.01035,9.02853,6.6894
65310.9139,1.05105,8.60476,7.18021
65310.9338,0.68235,7.48188,8.48505
65310.9538,0.46926,6.74447,8.65504
65310.9738,0.44053,6.8953,7.07726
65310.9938,0.55545,6.90009,5.63595
65311.0138,0.98162,7.04614,5.75566
65311.0337,0.86431,7.26161,5.95199
65311.0548,0.73981,7.05332,5.99508
65311.0747,0.35913,6.8115,6.50983
65311.0948,0.21548,6.80911,7.19218
65311.1148,-0.08619,6.78517,6.44759
65311.1347,0.14126,7.18739,5.75327
65311.1558,0.29449,7.2257,5.77003
65311.1758,0.14844,7.05332,6.25844
65311.1958,0.0838,6.90727,5.54976
65311.2158,0.22505,7.06289,5.27682
65311.2368,0.4956,7.18021,5.37259
65311.2568,0.82839,7.81228,5.08768
65311.2768,0.4956,7.70454,5.13796
65311.2968,-0.01915,7.54413,5.52582
65311.3168,-0.40223,7.41724,6.14352
65311.3368,-0.22984,7.64947,5.87537
65311.3578,0.16041,8.22648,5.62398
65311.3778,0.83558,8.73884,6.06451
65311.3988,1.24738,8.87052,6.75644
65311.4188,1.02472,8.90164,6.90009
65311.4388,0.55545,8.70771,6.63194
65311.4588,0.13168,8.82503,5.50906
65311.4788,-0.07422,9.07642,4.95121
65311.4987,-0.17957,9.03811,5.67905
65311.5188,-0.34955,8.63589,6.95516
65311.5388,-0.06464,8.60237,8.01579
65311.5587,-0.14365,8.13789,8.4659
65311.5787,-0.28491,7.51779,7.52737
65311.5988,-0.65122,7.13951,6.23211
65311.6188,-0.93853,6.78996,6.27281
65311.6408,-0.6608,6.65109,6.79714
65311.6607,-0.35674,6.70616,6.85699
65311.6808,0.30646,7.30232,6.52659
65311.7018,0.22027,7.12754,5.98311
65311.7217,0.39504,7.3095,6.16268
65311.7418,0.09337,6.92164,6.6487
65311.7618,-0.27773,6.57208,6.39491
65311.7818,-0.85712,6.40928,5.72214
65311.8018,-0.79248,6.4404,5.06374
65311.8228,-0.1221,7.15866,5.17148
65311.8428,0.56503,7.8434,5.22894
65311.8628,0.56503,7.91523,5.44202
65311.8826,0.06704,7.66145,6.12197
65311.9028,0.13886,7.91762,5.7413
65311.9228,0.32322,8.09958,5.22654
65311.9428,0.11013,8.42759,5.21697
65311.9627,-0.63686,8.20493,5.37019
65311.9828,-0.33998,8.11874,5.41568
65312.0038,-0.52194,8.15465,5.34146
65312.0238,-0.85473,8.31027,5.26485
65312.0448,-0.05746,8.37013,5.12599
65312.0648,-0.08619,8.48984,6.19859
65312.0848,0.07661,8.69574,6.32788
65312.1058,0.23224,8.86573,6.03578
65312.1258,0.35434,9.414,5.62637
65312.1458,0.30885,9.48343,4.77643
65312.1658,0.19872,9.07881,5.10204
65312.1858,0.23703,8.74602,5.91128
65312.2068,0.64643,8.54012,6.46434
65312.2278,1.21386,8.19535,6.98149
65312.2488,1.21865,7.79791,7.46991
65312.2698,0.89304,7.50582,6.91685
65312.2898,0.26576,6.936,5.97832
65312.3098,0.12689,6.87615,4.75728
65312.3298,0.03831,7.03177,5.32231
65312.3498,0.14605,7.18979,5.58807
65312.3698,0.56264,7.42681,5.18105
65312.3897,0.98402,7.61596,5.70538
65312.4098,1.03908,7.65187,6.28478
65312.4296,0.63686,7.62553,5.20021
65312.4497,0.52912,7.68299,4.66869
65312.4708,0.31843,7.65666,4.9967
65312.4908,0.50039,7.89129,4.84826
65312.5108,0.69432,8.09001,5.46596
65312.5308,0.39025,7.88171,5.58807
65312.5508,0.1245,7.88411,4.85544
65312.5708,-0.01197,8.06128,4.13718
65312.5908,0.22505,8.36534,4.53941
65312.6108,0.18196,8.43238,5.19781
65312.6308,0.00718,8.2169,4.93206
65312.6508,0.07901,8.56885,4.96318
65312.6708,-0.39265,7.89847,5.2026
65312.6908,-0.14605,8.32464,4.61363
65312.7118,0.43814,8.9208,4.5849
65312.7318,0.83079,8.88249,4.89375
65312.7518,0.63207,8.81306,4.84586
65312.7718,0.3304,8.52336,5.97353
65312.7918,0.56743,8.54491,6.14831
65312.8117,0.80924,9.50259,2.69587
65312.8318,0.90261,8.82503,3.35428
65312.8518,1.31202,9.60314,3.84748
65312.8717,1.07021,9.70849,5.3271
65312.8918,0.14365,8.7556,5.36541
65312.9118,-0.2897,8.70292,3.46202
65312.9318,0.91219,9.27514,4.2545
65312.9527,2.86586,9.71567,7.23767
65312.9728,2.08774,8.78193,9.11473
65312.9928,0.16281,7.65666,8.78433
65313.0128,-0.7853,6.76841,6.79953
65313.0338,-0.6608,6.87375,5.1188
65313.0538,-0.01676,7.01262,6.45477
65313.0738,0.47405,7.2257,8.07564
65313.0938,0.42856,7.1419,7.25683
65313.1138,0.44532,7.18261,5.6575
65313.1347,0.41899,7.20176,5.80354
65313.1548,0.71587,7.35499,5.55934
65313.1748,1.15401,7.77158,6.28239
65313.1948,0.87149,7.5154,6.48829
65313.2148,0.05986,7.6399,5.41329
65313.2358,0.13647,7.51779,4.2114
65313.2558,-0.41899,6.95516,4.6256
65313.2758,-0.08619,7.25204,5.04937
65313.2958,0.42377,7.74285,4.90333
65313.3168,0.58897,8.06846,5.09726
65313.3368,0.65601,8.56645,4.85784
65313.3568,0.46687,8.27436,4.10606
65313.3768,-0.26097,7.83383,4.28562
65313.3968,-0.56982,7.78355,4.27604
65313.4168,-0.02394,8.67898,3.00951
65313.4378,0.45969,9.09557,2.88262
65313.4578,0.55545,9.18176,3.50511
65313.4776,0.39744,9.13148,5.91368
65313.4978,1.30005,8.91122,8.59758
65313.5176,1.69749,9.55047,9.31344
65313.5377,0.94332,9.35415,6.51702
65313.5578,-0.42856,8.74123,3.64398
65313.5778,-1.14682,7.80749,4.86023
65313.5978,-0.7422,7.37654,8.01579
65313.6178,0.06704,7.57286,9.991
65313.6378,0.46208,7.39329,9.16022
65313.6578,0.04549,6.99346,7.49146
65313.6778,-0.36152,6.58405,6.33745
65313.6978,-0.91459,6.30393,6.33745
65313.7178,-0.94332,6.31351,6.30872
65313.7378,-0.58419,6.42604,7.16824
65313.7588,-0.05507,6.84263,7.25204
65313.7788,0.62249,7.24964,6.48829
65313.7987,0.93134,7.35259,6.70616
65313.8188,0.88825,7.45315,7.3071
65313.8388,0.92416,7.40527,6.77559
65313.8587,0.86431,7.69496,6.12676
65313.8788,0.50996,7.16106,5.35822
65313.8988,-0.14126,7.12993,4.56095
65313.9188,-0.4118,7.24246,4.47476
65313.9398,-0.4142,7.21852,4.0462
65313.9596,-0.37828,7.51061,4.75249
65313.9798,0.31603,8.20493,5.97114
65313.9997,0.47405,8.27676,6.27281
65314.0208,0.40223,8.58082,5.76763
65314.0418,0.0407,8.59518,5.44202
65314.0617,-0.19154,8.31506,5.31034
65314.0818,-0.08619,8.52336,6.04775
65314.1018,0.49799,8.57124,6.32309
65314.1218,0.67516,8.84418,5.60483
65314.1428,0.62728,8.58321,5.52342
65314.1628,0.50518,8.57124,5.43723
65314.1838,0.38068,8.53772,6.11958
65314.2038,0.39744,8.86094,6.62715
65314.2238,0.40462,8.97107,6.46674
65314.2438,0.18435,9.23444,5.47075
65314.2638,-0.08619,9.22486,4.35505
65314.2848,-0.26336,8.8346,4.18985
65314.3048,0.05267,8.65265,5.18584
65314.3247,-0.00718,7.98706,7.39569
65314.3448,-0.52672,7.38851,7.74045
65314.3658,-0.30885,7.64469,5.44681
65314.3858,0.14844,7.78116,4.46519
65314.4058,0.62249,7.93199,5.68623
65314.4256,0.06704,7.47949,6.29196
65314.4458,-0.1245,7.29513,5.68144
65314.4658,-0.34477,7.11796,5.22654
65314.4858,-0.42377,7.04614,5.30316
65314.5058,-0.44532,6.84742,5.26964
65314.5258,-0.56024,6.8139,6.03818
65314.5458,-0.52912,6.87854,6.07648
65314.5668,-0.55306,7.17782,5.47075
65314.5868,-0.22505,7.48188,4.84108
65314.6068,-0.40701,7.54174,4.92248
65314.6278,-0.32801,7.45554,5.24091
65314.6488,-0.41659,7.29513,5.92804
65314.6688,-0.10056,7.78594,6.59363
65314.6898,0.05746,8.01818,5.97593
65314.7098,0.19632,8.46829,5.00628
65314.7308,0.13886,8.5042,4.35745
65314.7508,-0.05746,8.28154,4.44364
65314.7718,-0.09098,8.1762,5.63356
65314.7918,-0.03112,8.07804,6.87854
65314.8128,0.10295,8.34379,7.40527
65314.8328,0.75417,8.89446,7.15627
65314.8528,1.01514,9.40442,7.04853
65314.8728,0.62728,8.94713,7.21134
65314.8928,0.27294,8.26718,7.46273
65314.9128,0.4525,7.75961,7.76918
65314.9328,0.94571,7.27358,8.37013
65314.9528,1.17555,7.07726,8.35816
65314.9728,0.73263,6.98867,6.70616
65314.9928,0.41659,7.07247,5.23851
65315.0128,0.08619,6.59124,5.20499
65315.0328,-0.08619,6.50744,5.63356
65315.0528,0.06943,6.70616,6.44759
65315.0738,0.56024,7.185,7.02459
65315.0938,0.75178,7.37654,6.24408
65315.1138,0.73741,7.48906,5.83706
65315.1338,0.62489,7.44597,5.20978
65315.1538,0.3304,7.28795,4.92487
65315.1737,0.20351,6.9384,5.43244
65315.1938,0.30646,7.08444,5.49948
65315.2138,0.42138,7.41963,5.02064
65315.2338,0.50757,7.78116,5.0781
65315.2538,0.31364,7.87932,5.28161
65315.2738,-0.0431,7.8051,6.26084
65315.2938,0.16759,7.87453,6.34942
65315.3138,0.4956,8.18099,6.21056
65315.3338,0.4956,8.43956,6.34224
65315.3538,0.40462,8.03734,5.89213
65315.3738,0.11732,8.24563,5.4109
65315.3938,0.67756,8.44914,5.6982
65315.4148,0.6608,8.42041,6.62476
65315.4348,0.49321,8.52096,7.09163
65315.4548,0.10534,8.61194,6.33266
65315.4748,-0.09577,8.96389,5.03979
65315.4948,-0.44532,8.90882,5.20021
65315.5147,-0.50996,8.4659,6.69658
65315.5347,-0.19154,8.16183,8.61913
65315.5548,-0.01197,7.92241,9.63427
65315.5747,-0.27773,7.3502,8.03255
65315.5958,-0.58179,7.45076,5.03022
65315.6157,-0.58179,7.37654,5.34146
65315.6357,-0.34955,7.38132,7.19936
65315.6558,-0.33758,7.17303,7.46991
65315.6757,-0.23224,7.04614,6.92164
65315.6958,0.10774,7.00065,7.61835
65315.7158,0.26576,7.00783,7.44597
65315.7357,0.31603,6.8546,6.21295
65315.7558,0.29209,6.70376,5.17866
65315.7758,-0.15802,6.4021,5.08289
65315.7957,-0.48123,6.359,5.24809
65315.8157,-0.71347,6.32309,4.94642
65315.8358,-0.57461,6.65588,4.56814
65315.8557,-0.35913,7.08205,4.61363
65315.8757,-0.03352,7.44118,5.37019
65315.8958,0.16281,7.60877,6.01663
65315.9157,0.27054,7.83862,6.22253
65315.9357,0.0814,7.9296,5.80115
65315.9558,-0.29209,8.0924,5.16908
65315.9757,-0.47645,8.011,5.01585
65315.9967,-0.3304,8.25521,5.3678
65316.0167,-0.08619,8.51857,5.88495
65316.0368,0.07901,8.7556,6.71574
65316.0568,-0.18914,8.81545,6.608
65316.0778,-0.44293,8.82982,5.91128
65316.0977,-0.25618,9.02135,5.91368
65316.1178,0.11732,8.99502,6.31112
65316.1378,0.7853,8.78433,6.79714
65316.1577,1.36709,8.57842,8.29351
65316.1787,1.72383,7.97987,9.83059
65316.1987,1.7358,7.71651,9.14106
65316.2188,1.37906,7.6806,6.60321
65316.2385,1.12527,7.5561,5.15711
65316.2587,0.76136,7.09881,4.93445
65316.2788,0.43814,6.84742,6.66546
65316.2987,0.58897,6.71095,6.99346
65316.3187,0.48123,6.7325,5.97593
65316.3397,0.66319,6.96713,5.25527
65316.3596,0.77572,7.03656,4.61602
65316.3798,0.7015,6.97431,4.58729
65316.3997,0.55545,6.63433,5.09007
65316.4198,0.16999,6.38773,5.08289
65316.4398,0.05028,6.4404,4.76925
65316.4597,0.44293,6.94797,4.47476
65316.4797,1.00317,7.53455,4.59447
65316.4998,0.73263,7.63272,5.0374
65316.5197,0.06464,7.37654,5.99029
65316.5397,-0.00958,7.44357,6.4428
65316.5598,0.07183,7.72848,5.80833
65316.5808,0.4549,8.24084,4.9967
65316.6007,0.85712,8.93277,5.44681
65316.6207,1.19471,9.32302,6.95037
65316.6408,1.13006,9.02375,7.78116
65316.6607,0.64404,8.80587,7.16106
65316.6807,0.41899,8.99262,5.92565
65316.7008,0.19154,9.24162,4.92487
65316.7207,0.0431,9.26077,5.62637
65316.7418,-0.33758,8.95671,6.69658
65316.7617,-1.03908,8.14507,6.50026
65316.7818,-0.4549,8.11395,7.3095
65316.8018,0.05986,8.05649,8.34619
65316.8217,-0.27533,7.26401,7.96551
65316.8427,-0.78051,6.86418,6.49786
65316.8627,-0.56024,6.9767,5.7413
65316.8837,0.4956,7.43878,7.2664
65316.9047,0.49799,7.38851,7.67821
65316.9257,0.17957,7.35978,6.25605
65316.9458,0.23224,7.06529,5.83706
65316.9658,0.27773,6.83784,6.96473
65316.9857,0.35434,6.55532,7.49864
65317.0058,0.72784,6.78996,6.30633
65317.0258,0.60573,6.88333,5.31034
65317.0457,0.60334,6.936,5.25767
65317.0657,0.41899,7.10599,5.43484
65317.0858,-0.17957,6.93361,5.14035
65317.1057,-0.81882,6.62236,4.98712
65317.1257,-0.93374,6.67264,5.42526
65317.1458,-0.26576,7.12275,6.54335
65317.1657,0.47884,7.7644,6.57927
65317.1857,0.70868,8.24324,5.9448
65317.2058,0.39025,8.28633,5.80354
65317.2268,0.05746,8.09001,6.02621
65317.2478,-0.3304,7.82186,5.6144
65317.2678,-0.73981,7.72369,5.31034
65317.2877,-0.14126,8.23366,5.99269
65317.3087,0.74699,8.95431,6.95276
65317.3287,0.9074,9.05487,7.29513
65317.3488,1.02472,8.94953,6.6487
65317.3687,1.06063,8.73165,5.83706
65317.3897,0.89543,8.22169,5.70778
65317.4097,0.8691,8.17859,6.52899
65317.4298,1.1133,7.87932,7.73806
65317.4497,0.92177,7.5154,7.42681
65317.4697,0.82121,7.33105,6.35182
65317.4907,1.01754,7.44597,6.01902
65317.5108,0.69192,7.14669,5.90889
65317.5308,0.35195,6.9791,5.66708
65317.5507,0.54348,7.04135,5.99508
65317.5708,1.12049,7.34781,6.16986
65317.5908,1.4437,7.5561,5.93762
65317.6107,1.27372,7.48427,5.34625
65317.6307,0.94571,7.24485,4.9129
65317.6508,0.56264,6.99825,5.19542
65317.6707,0.32082,6.93361,5.284
65317.6917,0.14844,7.02698,4.90093
65317.7117,0.32322,7.33344,4.66391
65317.7327,0.34716,7.56328,4.77404
65317.7528,0.56024,7.85777,5.04937
65317.7727,0.51715,7.98227,5.29837
65317.7927,0.21787,7.78116,5.59285
65317.8128,0.02155,7.73088,5.85382
65317.8328,0.2466,7.80749,6.17225
65317.8527,0.54827,8.15705,5.84903
65317.8728,1.01035,8.76996,5.24809
65317.8928,1.21147,8.92319,4.92727
65317.9127,1.24259,8.78193,5.81073
65317.9328,1.30484,8.78672,6.91206
65317.9528,0.76375,8.81306,6.2345
65317.9727,0.48602,8.80109,5.33428
65317.9937,0.2083,8.89207,6.04057
65318.0137,0.63207,9.54568,6.25605
65318.0338,0.12689,9.69412,6.3997
65318.0537,0.02155,9.03332,6.0286
65318.0737,0.19632,8.89446,5.85382
65318.0938,-0.50039,8.53294,7.78355
65318.1137,-0.79487,7.40048,9.27274
65318.1337,-0.30646,7.48427,7.15148
65318.1547,-0.62728,7.33344,5.55215
65318.1748,-0.75178,6.90009,6.01902
65318.1958,-0.71587,6.54575,7.4747
65318.2158,-0.11253,6.84742,7.01741
65318.2357,-0.03591,7.07965,6.12676
65318.2558,-0.05028,7.01741,5.23373
65318.2758,-0.40941,7.01022,4.8722
65318.2957,-0.08619,7.07247,5.7389
65318.3157,0.01197,7.34302,6.35661
65318.3358,-0.30167,7.42203,5.63116
65318.3557,-0.52433,7.19458,5.46596
65318.3757,0.02634,7.64708,5.66708
65318.3958,0.15562,7.73806,5.91368
65318.4157,0.50996,8.04691,5.88734
65318.4357,0.85234,8.25521,5.20499
65318.4558,0.37828,8.22648,4.69024
65318.4757,-0.15323,7.95114,5.27203
65318.4957,-0.40462,7.77876,6.18422
65318.5158,-0.23703,8.3414,5.24809
65318.5357,-0.14605,8.56885,4.13957
65318.5557,-0.30406,8.41323,4.65193
65318.5758,-0.49321,8.07564,5.24809
65318.5958,-0.88107,7.82904,5.47554
65318.6157,-1.11809,7.79313,4.76925
65318.6358,-0.54827,8.44196,4.78601
65318.6568,-0.10056,8.83221,4.40054
65318.6768,-0.09337,8.68377,4.39336
65318.6978,-0.29688,8.90164,4.98233
65318.7177,0.17238,9.14106,5.35104
65318.7377,0.78769,9.63906,6.12197
65318.7578,0.64883,9.80665,5.89213
65318.7777,0.4549,9.62948,4.70461
65318.7977,0.60334,9.29908,6.63673
65318.8187,0.14605,8.36295,8.3007
65318.8388,-0.1245,7.79073,7.21612
65318.8587,0.45969,7.69257,7.23528
65318.8787,0.81403,7.3071,8.35816
65318.8988,0.84994,7.20655,5.85143
65318.9188,0.37828,6.85221,4.65912
65318.9387,0.06464,7.24485,3.98156
65318.9588,0.20111,7.08923,3.45483
65318.9788,0.55785,7.35738,4.36702
65318.9987,0.97444,7.62553,5.30555
65319.0188,1.28808,8.20972,5.58328
65319.0388,1.1971,8.10437,5.13317
65319.0587,1.41018,8.07564,6.52899
65319.0787,1.07978,8.08282,7.58483
65319.0988,0.25857,7.74045,5.72214
65319.1187,-0.08619,7.56807,4.08211
65319.1387,0.45011,8.03494,5.41329
65319.1588,1.22344,8.37492,7.34781
65319.1787,0.47166,7.91284,7.29992
65319.1987,-0.17478,7.43639,6.03099
65319.2188,-0.46448,7.5561,5.07331
65319.2387,-0.08619,8.35816,5.33428
65319.2587,0.18914,8.70292,5.56891
65319.2788,0.12929,8.70053,5.49469
65319.2987,-0.08859,8.339,5.86819
65319.3187,-0.18196,8.23127,6.39731
65319.3388,0.25857,8.41562,6.40928
65319.3588,0.56743,8.2983,5.85861
65319.3787,0.3735,8.22887,5.89213
65319.3997,0.79727,8.02297,5.8227
65319.4198,0.72065,8.15465,5.15232
65319.4397,0.2083,8.14029,3.86664
65319.4597,-0.08619,7.98466,4.50828
65319.4797,0.46448,8.11395,6.69179
65319.5007,0.40462,7.95354,7.12754
65319.5208,0.03591,7.83862,4.92487
65319.5407,-0.43335,7.94396,3.97677
