SensorTimestamp(s),mag_x,mag_y,mag_z
65292.4882,-15.12,-17.7,-22.26
65292.5092,-15.3,-18.36,-22.8
65292.5292,-15.24,-18.9,-22.68
65292.5492,-15.18,-19.02,-22.74
65292.5692,-15.54,-19.38,-22.86
65292.5892,-15.48,-19.02,-22.68
65292.6092,-15.42,-19.38,-22.98
65292.6302,-15.42,-19.26,-22.8
65292.6502,-15.06,-19.56,-23.04
65292.6712,-14.94,-19.8,-23.22
65292.6912,-15.12,-19.5,-23.04
65292.7112,-15,-20.28,-22.8
65292.7312,-14.82,-20.1,-22.86
65292.7522,-14.58,-20.04,-23.28
65292.7732,-14.1,-19.8,-23.16
65292.7942,-14.22,-19.32,-23.76
65292.8142,-14.04,-19.02,-23.88
65292.8342,-14.34,-19.14,-23.4
65292.8542,-15,-19.32,-23.76
65292.8742,-15.06,-19.14,-23.58
65292.8942,-15.42,-19.74,-23.34
65292.9142,-15.6,-19.74,-23.52
65292.9342,-15.66,-19.74,-23.28
65292.9542,-15.72,-20.16,-23.64
65292.9742,-15.54,-19.62,-23.76
65292.9942,-15.36,-19.26,-23.88
65293.0142,-15.12,-19.14,-24.06
65293.0342,-14.7,-18.72,-24.36
65293.0542,-14.88,-18.66,-24.6
65293.0752,-15.3,-18.72,-24.84
65293.0952,-15.54,-19.02,-24.9
65293.1152,-15.84,-19.32,-24.48
65293.1352,-16.26,-19.2,-24.9
65293.1552,-16.02,-19.44,-24.84
65293.1752,-16.08,-19.02,-24.36
65293.1952,-16.56,-18.78,-24.3
65293.2152,-16.44,-19.02,-23.64
65293.2352,-16.26,-19.08,-23.52
65293.2552,-15.78,-19.14,-23.82
65293.2752,-15.24,-19.2,-23.82
65293.2952,-15.12,-19.44,-23.64
65293.3152,-15.12,-19.44,-23.82
65293.3352,-15.3,-19.92,-24.18
65293.3552,-15.6,-19.98,-24.18
65293.3752,-15.6,-19.74,-24.66
65293.3952,-15.36,-19.68,-24.78
65293.4152,-15.6,-19.56,-24.84
65293.4352,-15.36,-19.5,-24.48
65293.4552,-15.06,-19.92,-24.48
65293.4751,-15,-20.46,-24.6
65293.4952,-14.34,-20.64,-24.48
65293.5151,-14.22,-20.94,-25.08
65293.5352,-14.16,-21.06,-25.08
65293.5552,-14.04,-20.94,-25.44
65293.5762,-14.04,-21.42,-25.68
65293.5962,-13.68,-21.24,-25.8
65293.6162,-13.44,-21.12,-26.16
65293.6362,-13.08,-21,-25.62
65293.6562,-12.6,-20.64,-25.8
65293.6762,-12.48,-20.88,-25.62
65293.6962,-12.18,-20.94,-25.38
65293.7162,-12.72,-21.12,-25.68
65293.7362,-13.14,-21,-25.26
65293.7562,-13.2,-21.06,-25.38
65293.7762,-13.2,-21.12,-25.56
65293.7962,-12.54,-21.12,-25.38
65293.8162,-12.48,-20.94,-26.16
65293.836,-12.24,-21.12,-26.58
65293.8562,-12.36,-21.36,-26.64
65293.8762,-12.42,-21.12,-26.88
65293.8972,-12.3,-21.36,-26.28
65293.9172,-12.42,-21.36,-26.04
65293.9372,-12.42,-21.24,-26.1
65293.9572,-12.12,-21.42,-26.28
65293.9772,-12.3,-21.78,-26.16
65293.9972,-12.36,-21.84,-26.04
65294.0172,-12.3,-21.66,-25.98
65294.0372,-12.3,-22.26,-25.74
65294.0572,-12.24,-22.02,-25.92
65294.0782,-11.64,-22.02,-25.98
65294.0982,-11.88,-22.2,-25.98
65294.1192,-12.06,-22.26,-26.46
65294.1392,-11.64,-22.62,-26.22
65294.1592,-12.12,-22.5,-25.86
65294.1802,-12.24,-23.1,-25.5
65294.2002,-12.66,-22.74,-24.48
65294.2202,-13.02,-22.8,-24.6
65294.2402,-13.38,-23.22,-24.72
65294.2612,-13.26,-22.92,-24.84
65294.2812,-13.26,-23.04,-25.14
65294.3012,-13.56,-22.92,-25.08
65294.3212,-13.56,-22.32,-24.84
65294.3412,-13.86,-22.44,-24.6
65294.3612,-13.86,-22.32,-24.9
65294.3812,-13.5,-22.5,-25.26
65294.4012,-13.02,-22.8,-25.38
65294.421,-13.02,-23.16,-25.32
65294.4412,-13.2,-23.4,-24.72
65294.461,-13.56,-23.04,-24.48
65294.4812,-14.34,-22.68,-24.3
65294.5012,-14.7,-22.08,-24.36
65294.5212,-14.76,-22.14,-24.24
65294.5412,-14.64,-22.38,-24.54
65294.5611,-14.34,-22.86,-24.9
65294.5812,-14.34,-23.04,-25.2
65294.6011,-14.34,-22.62,-25.68
65294.6211,-14.76,-22.62,-25.56
65294.6412,-14.94,-22.62,-25.5
65294.6611,-14.34,-22.68,-25.38
65294.6812,-14.46,-22.8,-25.26
65294.7012,-14.4,-23.34,-25.56
65294.7221,-14.4,-23.22,-25.44
65294.7422,-14.4,-23.4,-25.26
65294.7622,-14.4,-23.88,-25.08
65294.7822,-14.28,-23.46,-24.54
65294.8022,-14.34,-23.46,-24.54
65294.8222,-14.64,-23.46,-24.9
65294.8422,-14.4,-23.1,-25.08
65294.8622,-14.22,-23.1,-25.38
65294.8822,-13.8,-23.1,-25.26
65294.9021,-13.32,-22.98,-25.08
65294.9232,-13.02,-23.04,-24.84
65294.9442,-13.26,-22.74,-24.54
65294.9642,-13.5,-22.8,-25.08
65294.9852,-13.8,-22.92,-25.08
65295.0052,-13.68,-22.8,-25.56
65295.0252,-13.62,-23.34,-26.04
65295.0462,-13.68,-23.4,-25.68
65295.0662,-13.8,-23.46,-25.2
65295.0862,-13.8,-23.64,-24.96
65295.1062,-13.68,-23.58,-24.36
65295.1262,-13.38,-23.22,-23.88
65295.1462,-13.26,-23.28,-24.36
65295.1662,-13.74,-23.04,-24
65295.1862,-13.56,-22.92,-24.18
65295.2072,-13.86,-23.52,-24.48
65295.2272,-13.74,-23.46,-24.66
65295.2472,-13.5,-23.7,-25.02
65295.2672,-13.86,-23.64,-25.08
65295.2882,-13.62,-23.4,-25.08
65295.3092,-13.68,-23.34,-24.48
65295.3292,-13.92,-23.4,-24.24
65295.3502,-13.8,-23.46,-23.7
65295.3702,-13.74,-23.28,-23.1
65295.3902,-14.16,-23.46,-22.8
65295.4101,-14.34,-23.28,-22.86
65295.4302,-14.28,-23.4,-22.86
65295.45,-15,-23.4,-23.1
65295.4712,-14.76,-23.34,-23.88
65295.4912,-15,-23.46,-23.58
65295.5112,-15.36,-23.16,-23.4
65295.5312,-14.7,-23.22,-23.52
65295.5512,-14.64,-23.1,-22.92
65295.5712,-14.28,-23.04,-22.86
65295.5912,-13.86,-23.04,-22.92
65295.6112,-13.86,-23.22,-22.92
65295.6322,-13.62,-23.16,-22.86
65295.6522,-13.86,-23.16,-22.68
65295.6722,-14.04,-23.52,-23.22
65295.6922,-14.04,-23.28,-23.1
65295.7132,-14.34,-23.4,-22.86
65295.7342,-14.7,-23.1,-23.28
65295.7552,-14.82,-22.98,-22.98
65295.7752,-15.24,-23.04,-22.98
65295.7952,-15.24,-23.04,-23.46
65295.8152,-15,-22.98,-23.46
65295.8352,-14.7,-23.04,-23.16
65295.8552,-14.46,-23.1,-23.04
65295.8752,-14.7,-23.04,-22.44
65295.8952,-14.4,-23.22,-21.96
65295.9152,-14.76,-23.28,-22.32
65295.9352,-14.88,-23.28,-22.2
65295.9552,-14.7,-23.64,-22.38
65295.9752,-14.64,-23.7,-22.5
65295.9952,-14.64,-23.82,-21.9
65296.0152,-14.52,-23.88,-21.84
65296.0352,-14.82,-22.86,-22.08
65296.0552,-15.3,-22.74,-22.08
65296.0752,-15.06,-22.44,-21.96
65296.0952,-15,-22.14,-21.78
65296.1152,-15,-22.68,-21.66
65296.1352,-14.82,-22.56,-21.72
65296.1562,-15.12,-22.32,-22.02
65296.1762,-15.3,-22.26,-22.32
65296.1962,-15.18,-21.84,-22.2
65296.2162,-15.48,-21.66,-21.96
65296.2362,-15.78,-21.42,-22.14
65296.2572,-16.08,-21.3,-21.96
65296.2772,-16.14,-21.24,-22.2
65296.2972,-16.2,-21.6,-22.5
65296.3172,-15.72,-21.84,-22.32
65296.3372,-15.3,-21.66,-22.02
65296.3572,-15.36,-21.96,-21.96
65296.3772,-15.3,-21.72,-21.48
65296.3972,-15.48,-21.72,-21.9
65296.4182,-15.96,-21.6,-21.9
65296.4382,-16.26,-21.42,-21.54
65296.4582,-16.38,-20.94,-21.66
65296.4782,-16.86,-20.82,-21.42
65296.4982,-16.5,-20.82,-21.54
65296.5182,-16.5,-21.12,-21.72
65296.5382,-16.44,-21.36,-21.78
65296.5581,-16.26,-21.36,-21.66
65296.5782,-16.56,-21.42,-21.84
65296.5992,-16.26,-21.12,-21.84
65296.6192,-16.32,-21.24,-22.14
65296.6402,-16.26,-20.58,-22.14
65296.6602,-16.38,-20.04,-22.2
65296.6802,-16.2,-19.98,-21.84
65296.7002,-16.2,-19.56,-21.72
65296.7201,-16.38,-19.86,-21.9
65296.7402,-16.14,-20.1,-22.08
65296.7602,-16.38,-19.74,-22.44
65296.78,-16.26,-19.68,-21.96
65296.8002,-16.08,-19.68,-21.24
65296.8202,-16.08,-19.56,-20.76
65296.8402,-16.2,-19.98,-20.46
65296.8602,-16.44,-19.98,-20.1
65296.8802,-16.62,-19.8,-20.58
65296.9002,-16.32,-19.62,-20.58
65296.9212,-16.38,-19.32,-20.52
65296.9412,-16.5,-19.32,-20.82
65296.9612,-16.44,-19.14,-20.94
65296.9812,-17.1,-19.02,-20.94
65297.0022,-17.34,-18.72,-21.18
65297.0221,-17.34,-18.42,-20.76
65297.0432,-17.58,-18.84,-20.52
65297.0632,-17.52,-19.08,-20.16
65297.0832,-17.46,-19.02,-19.98
65297.1032,-17.4,-19.32,-20.76
65297.1231,-17.4,-18.96,-20.7
65297.1432,-17.64,-18.66,-20.88
65297.1652,-17.88,-18.9,-21.18
65297.1852,-17.7,-18.96,-21.12
65297.2052,-17.82,-19.32,-21.06
65297.2252,-17.82,-19.5,-21.06
65297.2462,-17.22,-19.5,-20.88
65297.2662,-17.88,-18.84,-20.28
65297.2872,-18,-18.24,-20.64
65297.3072,-17.82,-18.12,-20.46
65297.3282,-18.18,-17.7,-20.04
65297.3482,-18.12,-18,-20.34
65297.3682,-17.7,-18,-20.1
65297.3882,-18.12,-17.64,-20.58
65297.4082,-18.48,-17.58,-20.76
65297.4282,-18.54,-17.34,-20.76
65297.4482,-18.84,-17.52,-20.46
65297.4682,-18.66,-17.94,-19.98
65297.4882,-18.72,-18.24,-20.04
65297.5082,-18.48,-18.3,-19.98
65297.5282,-18.48,-17.82,-19.98
65297.5482,-18.54,-17.88,-20.16
65297.5682,-18.12,-17.76,-19.92
65297.5882,-18.18,-17.7,-19.86
65297.6082,-18.3,-17.94,-20.22
65297.6282,-18.24,-17.64,-20.1
65297.6482,-18.66,-17.28,-20.46
65297.6682,-19.2,-17.16,-20.28
65297.6882,-19.98,-17.22,-19.92
65297.7092,-19.92,-17.04,-19.8
65297.7292,-19.98,-17.22,-19.74
65297.7492,-19.56,-17.64,-19.68
65297.7692,-19.08,-17.22,-19.8
65297.7892,-19.62,-17.28,-19.98
65297.8091,-19.68,-17.58,-19.62
65297.8292,-19.44,-17.46,-19.62
65297.8492,-19.08,-18.06,-19.8
65297.8692,-18.66,-17.94,-19.8
65297.8892,-18.66,-17.7,-19.74
65297.9102,-18.6,-17.16,-19.98
65297.9302,-18.96,-17.1,-19.56
65297.9502,-19.2,-17.28,-19.44
65297.9702,-19.08,-16.86,-19.68
65297.9902,-19.5,-17.28,-19.2
65298.0102,-19.56,-16.92,-18.84
65298.0302,-19.38,-16.92,-18.78
65298.0502,-19.56,-17.34,-18.78
65298.0702,-19.56,-16.86,-18.9
65298.0902,-19.62,-16.74,-19.32
65298.1102,-19.56,-16.5,-19.5
65298.1302,-19.38,-16.08,-19.38
65298.1502,-19.68,-16.56,-19.68
65298.1702,-19.38,-16.44,-19.8
65298.1902,-19.26,-16.38,-19.44
65298.21,-19.26,-16.8,-19.8
65298.2302,-18.96,-16.68,-19.74
65298.2512,-19.08,-16.68,-19.44
65298.2712,-19.08,-16.74,-19.38
65298.2912,-19.08,-16.74,-19.14
65298.3112,-19.38,-16.62,-19.08
65298.3312,-19.32,-16.56,-18.9
65298.3512,-19.32,-16.56,-19.32
65298.3722,-19.08,-16.14,-19.56
65298.3922,-18.9,-15.96,-19.62
65298.4122,-18.78,-15.96,-20.46
65298.4322,-19.32,-16.02,-20.1
65298.4522,-19.98,-15.6,-19.68
65298.4732,-20.4,-15.6,-19.68
65298.4942,-21.24,-15.18,-19.2
65298.5142,-21.18,-14.76,-19.5
65298.5342,-21.18,-14.94,-19.74
65298.5541,-20.88,-14.64,-19.74
65298.5741,-20.7,-15.06,-19.68
65298.5942,-20.94,-15.06,-19.74
65298.6142,-20.58,-15.24,-20.04
65298.6342,-20.46,-15.3,-20.16
65298.6542,-20.1,-15.12,-20.46
65298.6742,-20.04,-15.06,-20.46
65298.6941,-20.1,-15.18,-20.16
65298.7142,-20.58,-15.42,-20.28
65298.7342,-20.7,-15.84,-19.98
65298.7541,-20.46,-15.72,-19.98
65298.7742,-20.28,-15.84,-20.28
65298.7941,-19.86,-15.78,-20.1
65298.8141,-19.92,-15.6,-20.22
65298.8342,-19.62,-15.6,-20.16
65298.8542,-20.04,-15.42,-19.8
65298.8742,-20.28,-15.54,-19.62
65298.8942,-20.22,-15.3,-19.32
65298.9142,-20.28,-15.66,-19.5
65298.9352,-20.28,-15.84,-19.32
65298.9551,-20.4,-15.84,-19.38
65298.9752,-20.4,-15.66,-19.68
65298.9952,-20.58,-15.54,-19.5
65299.0152,-20.58,-15.42,-19.68
65299.0352,-20.7,-15.42,-19.74
65299.0552,-20.7,-15.78,-19.74
65299.0752,-20.76,-15.78,-19.44
65299.0952,-20.94,-15.72,-19.32
65299.1162,-20.7,-15.24,-19.44
65299.1371,-20.46,-15.12,-19.38
65299.1582,-19.98,-14.7,-19.56
65299.1782,-19.5,-14.82,-19.86
65299.1982,-19.26,-15.24,-19.74
65299.2182,-19.2,-14.82,-19.92
65299.2382,-19.44,-15.24,-19.68
65299.2582,-19.32,-15,-19.68
65299.2782,-19.74,-14.64,-19.74
65299.2992,-19.5,-15.06,-19.98
65299.319,-19.56,-14.94,-20.16
65299.3392,-19.62,-14.76,-20.46
65299.3592,-19.44,-15.42,-20.4
65299.3792,-19.38,-15.24,-20.04
65299.3991,-19.38,-15.36,-20.22
65299.4192,-19.68,-15.66,-19.92
65299.4392,-19.62,-15.18,-20.1
65299.4592,-19.86,-15.36,-20.7
65299.4792,-19.74,-15.18,-20.94
65299.4991,-19.38,-15.06,-21.24
65299.5192,-19.08,-15.24,-21.48
65299.5392,-18.96,-15.06,-21.36
65299.5592,-18.9,-14.88,-21.3
65299.5792,-18.72,-14.4,-21.36
65299.5992,-18.6,-14.34,-21.18
65299.619,-18.78,-14.34,-21.18
65299.6392,-18.48,-14.22,-21
65299.6592,-18.42,-14.34,-21.18
65299.6792,-18.54,-14.28,-21.36
65299.6992,-18.48,-14.04,-21.36
65299.7192,-18.9,-14.1,-22.02
65299.7392,-19.14,-14.22,-21.78
65299.7592,-18.96,-13.98,-21.48
65299.7792,-19.02,-13.98,-21.18
65299.8002,-18.78,-13.56,-21
65299.8201,-18.66,-13.32,-21
65299.8402,-18.84,-12.78,-21.36
65299.8602,-18.9,-12.72,-21.9
65299.8802,-18.9,-12.78,-21.72
65299.9002,-18.96,-13.14,-21.78
65299.9202,-19.08,-13.56,-21.9
65299.9402,-18.84,-13.62,-21.36
65299.9602,-19.08,-14.04,-21.42
65299.9812,-19.2,-13.68,-21.24
65300.0012,-19.02,-13.74,-21.24
65300.0212,-18.72,-13.92,-21.6
65300.0412,-18.36,-13.86,-21.54
65300.0612,-18.12,-14.1,-21.6
65300.0812,-18,-14.52,-21.42
65300.1022,-18.36,-14.4,-21.24
65300.1222,-18.6,-14.7,-21.54
65300.1422,-19.02,-15.12,-21.54
65300.1622,-19.02,-14.34,-21.84
65300.1822,-18.96,-14.22,-22.32
65300.2022,-18.72,-13.86,-22.38
65300.2222,-18.36,-13.62,-22.14
65300.2422,-18,-13.8,-22.14
65300.2622,-17.88,-13.92,-21.96
65300.2822,-17.94,-13.92,-21.72
65300.3022,-18.24,-13.74,-22.26
65300.3222,-18.72,-13.92,-22.56
65300.3422,-18.36,-13.68,-22.56
65300.3622,-18.3,-13.5,-22.92
65300.3822,-18.12,-13.38,-23.1
65300.4022,-18.06,-13.62,-22.92
65300.4232,-18.18,-13.62,-22.86
65300.4432,-17.64,-13.62,-23.1
65300.4632,-17.22,-13.5,-22.92
65300.4832,-17.46,-12.72,-23.04
65300.5032,-17.04,-12.66,-23.28
65300.5232,-17.22,-12.9,-23.1
65300.5432,-17.4,-12.72,-22.92
65300.5632,-16.44,-13.32,-23.46
65300.5832,-16.8,-13.68,-23.7
65300.6032,-16.38,-13.8,-23.64
65300.6231,-16.14,-14.22,-23.58
65300.6442,-16.26,-14.16,-23.04
65300.6642,-16.02,-14.28,-23.16
65300.6841,-16.2,-13.98,-23.28
65300.7042,-15.78,-13.74,-23.82
65300.7242,-15.66,-13.98,-23.88
65300.7442,-15.36,-13.56,-23.88
65300.7642,-15.36,-13.68,-24.18
65300.7842,-15.9,-13.62,-24.12
65300.8042,-16.2,-13.56,-24.3
65300.8242,-16.56,-14.16,-24.48
65300.8452,-16.86,-14.46,-24.54
65300.8652,-16.74,-14.64,-24.18
65300.8862,-16.86,-14.58,-24.48
65300.9062,-16.98,-14.1,-24.3
65300.9262,-17.1,-13.86,-24.18
65300.9472,-17.04,-13.86,-24.72
65300.9672,-16.92,-13.68,-24.42
65300.9872,-16.8,-13.5,-24.42
65301.0072,-16.44,-13.32,-24.42
65301.0272,-16.68,-13.56,-24.12
65301.0472,-16.98,-13.98,-24
65301.0672,-17.04,-13.86,-23.88
65301.0872,-17.58,-14.22,-23.52
65301.1072,-17.4,-14.1,-23.58
65301.1272,-17.28,-13.92,-24.06
65301.1482,-17.28,-13.98,-23.88
65301.1681,-17.22,-13.98,-24.18
65301.1882,-16.86,-13.74,-24.48
65301.2082,-16.8,-14.1,-23.7
65301.2282,-16.8,-14.28,-23.76
65301.2482,-16.74,-14.34,-23.58
65301.2682,-17.46,-14.82,-22.98
65301.2882,-17.58,-14.76,-22.92
65301.3082,-18.18,-14.94,-23.04
65301.3282,-18.06,-14.52,-23.04
65301.3482,-17.88,-14.28,-23.34
65301.3682,-18,-13.98,-23.7
65301.3882,-17.58,-14.22,-23.82
65301.4082,-17.7,-14.82,-24.06
65301.4282,-17.7,-15.24,-23.58
65301.4482,-18,-15.42,-23.1
65301.4681,-18.6,-14.94,-22.98
65301.4881,-18.54,-14.46,-22.68
65301.5082,-18.84,-14.1,-23.22
65301.5282,-18.54,-13.98,-23.7
65301.5482,-18.18,-14.1,-23.46
65301.5682,-18.18,-14.34,-23.58
65301.5892,-17.94,-14.52,-23.7
65301.6092,-18.12,-14.46,-23.7
65301.6312,-18.18,-14.52,-23.58
65301.6522,-18.24,-14.7,-23.58
65301.6722,-18,-14.88,-23.58
65301.6932,-17.76,-15.3,-23.64
65301.7132,-17.76,-15.06,-23.76
65301.7332,-17.7,-15.18,-23.58
65301.7532,-17.94,-15.18,-23.04
65301.7732,-17.94,-15,-23.04
65301.7932,-18.06,-15.24,-23.46
65301.8132,-17.88,-14.7,-23.88
65301.8332,-17.76,-14.46,-24.18
65301.8532,-18.12,-14.7,-24.24
65301.8732,-17.28,-14.52,-24.18
65301.8932,-17.4,-15,-23.94
65301.9142,-17.46,-15.12,-24.12
65301.9342,-17.16,-14.82,-24.18
65301.9542,-17.94,-15.24,-24.06
65301.9742,-17.46,-14.82,-24.48
65301.9942,-17.64,-14.7,-23.82
65302.0142,-17.52,-14.34,-23.7
65302.0342,-17.1,-13.92,-23.94
65302.0542,-17.16,-14.1,-24.06
65302.0742,-17.16,-14.16,-24.84
65302.0942,-17.04,-14.34,-24.54
65302.1142,-17.28,-14.4,-24.42
65302.1342,-17.34,-14.7,-24.3
65302.1542,-16.86,-14.7,-24.18
65302.174,-16.86,-14.82,-24.3
65302.1942,-16.44,-15.36,-24.18
65302.2142,-16.2,-14.7,-24.66
65302.2342,-16.08,-14.46,-24.3
65302.2542,-16.2,-14.82,-24.18
65302.2742,-16.5,-14.94,-24.3
65302.2942,-16.98,-15.54,-23.46
65302.3142,-17.52,-15.84,-23.76
65302.3342,-17.58,-15.96,-23.94
65302.3542,-17.82,-16.02,-23.7
65302.3742,-17.82,-16.14,-24.18
65302.3942,-17.52,-16.44,-24.24
65302.4142,-17.7,-16.26,-24
65302.4342,-17.94,-16.08,-23.94
65302.4542,-18.42,-16.2,-23.7
65302.4742,-18.9,-16.26,-23.52
65302.4942,-19.08,-16.68,-23.64
65302.5141,-19.2,-16.56,-23.52
65302.5342,-18.96,-16.5,-23.64
65302.5541,-19.32,-16.44,-23.04
65302.5742,-19.2,-16.68,-23.16
65302.5942,-19.14,-16.56,-23.22
65302.6142,-19.44,-16.26,-22.74
65302.6342,-19.2,-16.56,-22.92
65302.6542,-19.2,-16.32,-22.74
65302.6742,-19.14,-16.44,-22.74
65302.6942,-19.2,-16.92,-22.86
65302.7142,-19.26,-16.86,-22.92
65302.7342,-19.38,-16.86,-22.74
65302.7542,-19.5,-17.52,-22.2
65302.7742,-19.2,-17.76,-21.96
65302.7942,-18.96,-17.76,-22.2
65302.8142,-18.54,-17.94,-21.96
65302.8342,-18.42,-18,-22.2
65302.8542,-18.48,-18.06,-22.14
65302.8742,-18.42,-18.24,-22.38
65302.8942,-18.36,-18.12,-22.74
65302.9142,-17.88,-18.18,-22.86
65302.9342,-17.58,-17.94,-23.28
65302.9552,-17.34,-18.12,-23.28
65302.9752,-17.58,-18.12,-23.58
65302.9952,-17.64,-18.24,-23.64
65303.0152,-17.64,-18.24,-23.58
65303.0362,-17.64,-18.18,-23.58
65303.0562,-17.28,-18.36,-23.52
65303.0762,-16.98,-18.54,-23.88
65303.0962,-16.8,-18.96,-23.94
65303.1162,-16.44,-18.96,-23.58
65303.1362,-16.38,-18.9,-23.58
65303.1562,-16.44,-18.6,-23.16
65303.1772,-16.38,-18.3,-23.22
65303.1972,-16.62,-18.3,-23.22
65303.2172,-16.38,-18.54,-23.34
65303.2372,-16.44,-18.24,-23.28
65303.2572,-16.38,-18.3,-22.98
65303.2772,-16.14,-18.42,-23.16
65303.2972,-16.26,-18.6,-23.28
65303.3172,-16.32,-19.26,-23.28
65303.3372,-16.32,-19.5,-23.76
65303.3572,-16.38,-19.86,-23.7
65303.3772,-16.5,-20.04,-23.4
65303.3972,-16.5,-20.04,-23.76
65303.4171,-16.74,-20.04,-23.28
65303.4372,-17.22,-19.92,-23.28
65303.4572,-17.52,-19.8,-22.74
65303.4772,-17.7,-19.56,-22.44
65303.4972,-17.7,-19.62,-22.26
65303.5172,-17.58,-19.62,-21.9
65303.5372,-17.58,-20.22,-21.96
65303.5572,-17.4,-20.88,-21.3
65303.5772,-17.46,-21,-21.54
65303.5982,-17.58,-21.36,-21.6
65303.6182,-17.58,-20.76,-21.6
65303.6382,-17.58,-20.76,-22.08
65303.6582,-17.4,-21.36,-21.66
65303.6782,-17.28,-21.24,-21.66
65303.6982,-17.52,-21.66,-21.36
65303.7181,-17.88,-21.96,-21.18
65303.7381,-17.76,-21.66,-21.36
65303.7582,-18.06,-21.72,-21.06
65303.7782,-17.7,-21.72,-21.18
65303.7982,-17.34,-21.36,-20.88
65303.8192,-18.12,-21.48,-20.34
65303.8392,-17.58,-21.54,-20.22
65303.8602,-17.7,-21.78,-20.1
65303.8802,-17.82,-21.9,-20.16
65303.9002,-17.52,-21.84,-20.22
65303.9202,-17.7,-22.2,-20.28
65303.9402,-17.7,-21.96,-20.46
65303.9602,-17.4,-21.84,-20.46
65303.9812,-17.34,-21.9,-20.64
65304.0022,-17.58,-21.78,-20.88
65304.0222,-17.4,-21.72,-20.76
65304.0422,-17.58,-21.96,-21.06
65304.0632,-17.82,-21.9,-21.06
65304.0832,-17.82,-21.72,-20.88
65304.1032,-18.42,-22.32,-21.06
65304.1232,-18.78,-22.2,-21
65304.1432,-18.54,-22.02,-20.88
65304.1632,-18.9,-22.56,-20.58
65304.1832,-18.78,-22.38,-19.98
65304.2032,-18.6,-22.2,-19.56
65304.2232,-18.84,-22.5,-19.62
65304.2432,-18.78,-22.2,-19.92
65304.2632,-18.72,-21.96,-20.1
65304.2832,-18.66,-21.72,-20.16
65304.3032,-18.96,-21.24,-20.34
65304.3242,-18.72,-20.94,-20.34
65304.3442,-18.78,-20.76,-20.64
65304.3641,-19.08,-20.88,-20.58
65304.3842,-18.84,-21.36,-20.34
65304.4042,-18.96,-21.66,-20.16
65304.4242,-19.5,-21.54,-19.8
65304.4442,-19.68,-21.84,-19.86
65304.4642,-20.1,-21.48,-19.8
65304.4841,-20.7,-21.3,-19.86
65304.5042,-20.4,-21.36,-20.16
65304.5242,-20.28,-21.18,-20.58
65304.5442,-19.68,-21,-21.06
65304.5642,-19.38,-21,-21.3
65304.5842,-19.5,-21.18,-21.48
65304.6042,-19.62,-21,-21.72
65304.6242,-19.8,-20.94,-21.6
65304.6442,-19.5,-20.76,-21.78
65304.6642,-19.38,-20.64,-21.96
65304.6842,-19.08,-20.58,-21.66
65304.7042,-19.44,-21,-21.6
65304.7242,-19.38,-20.88,-21.54
65304.7442,-19.44,-21.54,-21.18
65304.7642,-19.92,-22.02,-21.18
65304.7842,-19.44,-22.02,-20.88
65304.8042,-19.74,-22.2,-20.82
65304.8242,-19.8,-21.78,-20.58
65304.8442,-19.8,-21.54,-20.34
65304.8641,-19.98,-21.6,-20.76
65304.8842,-19.8,-21.54,-21.24
65304.9042,-19.68,-21.42,-22.14
65304.9242,-19.56,-21.3,-22.8
65304.9442,-19.38,-21.3,-23.1
65304.9642,-19.14,-21.6,-22.86
65304.9842,-18.78,-21.9,-22.8
65305.0042,-18.9,-22.14,-23.16
65305.0242,-18.9,-21.96,-23.4
65305.0442,-18.9,-21.96,-23.82
65305.0642,-18.96,-21.78,-24.06
65305.0842,-18.66,-21.72,-24.06
65305.1042,-18.66,-21.9,-24.6
65305.1242,-18.48,-21.66,-24.96
65305.1442,-18.24,-21.54,-25.32
65305.164,-17.76,-21.6,-25.92
65305.1842,-17.28,-21.6,-26.52
65305.2042,-17.1,-21.84,-27.3
65305.2242,-16.68,-22.08,-28.02
65305.2442,-15.9,-21.84,-28.98
65305.2642,-15.42,-21.72,-29.7
65305.2842,-14.34,-21.54,-30.66
65305.3042,-13.14,-21,-32.22
65305.3242,-12.3,-20.7,-32.88
65305.3442,-10.86,-20.4,-33.9
65305.3642,-10.32,-20.34,-34.74
65305.3842,-9.36,-20.52,-35.16
65305.4042,-8.4,-21,-35.94
65305.4241,-7.32,-21.24,-36.36
65305.4442,-6.18,-21.48,-36.96
65305.4642,-5.52,-21.48,-37.62
65305.4842,-4.2,-21.42,-38.04
65305.5042,-3.24,-21.72,-38.46
65305.5242,-2.22,-21.96,-39.12
65305.5442,-1.2,-22.56,-39.24
65305.5642,-0.72,-23.22,-39.66
65305.5842,-0.06,-23.64,-39.84
65305.6042,1.08,-24.24,-39.48
65305.6242,2.28,-24.42,-39.78
65305.6442,3.72,-24.42,-39.96
65305.6642,4.98,-24.72,-40.14
65305.6842,5.7,-24.84,-40.2
65305.7042,7.14,-25.44,-40.26
65305.7252,7.62,-25.74,-39.66
65305.7452,7.74,-26.34,-39.6
65305.7652,8.22,-26.64,-39.78
65305.7852,8.46,-26.64,-39.48
65305.8052,9,-26.88,-39.9
65305.8252,10.2,-26.88,-39.9
65305.8452,10.98,-27.18,-39.96
65305.8662,11.82,-27.36,-40.26
65305.8862,12,-27.54,-40.5
65305.9062,11.82,-27.78,-40.38
65305.9262,12.66,-27.36,-40.26
65305.9462,12.6,-27.42,-40.26
